expense_id,project_id,expense_category,expense_date,expense_amount,approved_by,expense_status
EXP01105,PROJ00731,Equipment,2025-09-21,189651,EMP0113,Rejected
EXP01106,PROJ00154,Utilities,2025-01-11,76203,EMP0120,approved
EXP01107,PROJ02577,Utilities,2024-11-18,66878,EMP0067,Rejected
EXP01108,PROJ02669,Marketing,2025-07-27,243949,EMP0142,approved
EXP01109,PROJ00551,Transport,2025-02-28,89232,EMP0114,Rejected
EXP01110,PROJ02058,Equipment,2025-06-20,269709,EMP0106,approved
EXP01111,PROJ02196,Transport,2025-10-26,41253,EMP0056,Pending
EXP01112,PROJ03439,Equipment,2024-11-27,163476,EMP0054,Approved
EXP01113,PROJ02031,Transport,2025-01-02,126079,EMP0110,Rejected
EXP01114,PROJ00181,Transport,2024-12-18,227193,EMP0040,Approved
EXP01115,PROJ04435,Utilities,2024-10-01,273265,EMP0262,Approved
EXP01116,PROJ03997,Equipment,2024-06-30,213332,EMP0287,Rejected
EXP01117,PROJ02487,Materials,2024-12-24,57063,EMP0240,Approved
EXP01118,PROJ02498,Materials,2024-09-17,43685,EMP0177,Approved
EXP01119,PROJ01564,Utilities,2024-09-05,50790,EMP0230,Rejected
EXP01120,PROJ03100,Marketing,2024-08-18,217488,,approved
EXP01121,PROJ00999,Transport,2025-01-03,126851,EMP0168,approved
EXP01122,PROJ03486,Transport,2025-06-10,251182,EMP0282,Approved
EXP01123,PROJ03175,Materials,2025-03-21,99711,EMP0057,approved
EXP01124,PROJ01706,Transport,2024-07-05,254645,EMP0119,Pending
EXP01125,PROJ02807,Equipment,2024-08-31,90037,EMP0109,approved
EXP01126,PROJ00171,Marketing,2024-12-26,100060,EMP0197,Pending
EXP01127,PROJ04486,Marketing,2025-01-09,270284,EMP0247,Pending
EXP01128,PROJ03623,Labor,2024-03-05,293553,EMP0144,Rejected
EXP01129,PROJ00728,Marketing,2025-02-13,266118,EMP0201,Approved
EXP01130,PROJ03504,Equipment,2024-12-29,280520,EMP0028,Approved
EXP01131,PROJ03306,Equipment,2024-09-20,185702,EMP0293,Rejected
EXP01132,PROJ01045,Equipment,2025-01-09,92900,EMP0108,approved
EXP01133,PROJ01777,Labor,2025-01-26,156382,EMP0174,Approved
EXP01134,PROJ00956,Materials,2024-03-13,47208,EMP0144,Pending
EXP01135,PROJ04584,Materials,2025-07-13,264771,EMP0108,approved
EXP01136,PROJ03038,Utilities,2025-07-11,214929,EMP0087,Rejected
EXP01137,PROJ03349,Materials,2024-04-11,246820,EMP0231,Approved
EXP01138,PROJ00628,Marketing,2025-09-06,251955,EMP0163,Rejected
EXP01139,PROJ01828,Transport,2024-08-09,31626,EMP0179,Pending
EXP01140,PROJ04370,Utilities,2025-02-19,237541,EMP0265,Approved
EXP01141,PROJ03296,Labor,2025-01-02,199107,EMP0035,Pending
EXP01142,PROJ02811,Equipment,2024-12-16,243684,EMP0125,Pending
EXP01143,PROJ04183,Materials,2025-08-31,79383,EMP0090,approved
EXP01144,PROJ03624,Labor,2024-08-29,187695,EMP0084,Approved
EXP01145,PROJ01980,Marketing,2024-01-07,186218,EMP0220,Pending
EXP01146,PROJ00311,Transport,2025-01-30,220446,EMP0111,Rejected
EXP01147,PROJ01202,Materials,2025-03-08,240156,EMP0020,approved
EXP01148,PROJ04425,Materials,2024-05-10,201248,EMP0069,Pending
EXP01149,PROJ01006,Materials,2025-04-15,28893,EMP0057,Rejected
EXP01150,PROJ03488,Equipment,2024-11-27,189075,EMP0029,Pending
EXP01151,PROJ03031,Materials,2024-10-08,88973,EMP0260,Rejected
EXP01152,PROJ04592,Materials,2024-06-18,173307,EMP0118,Pending
EXP01153,PROJ04451,Materials,2025-04-19,275492,EMP0172,Approved
EXP01154,PROJ04760,Materials,2025-04-21,187014,EMP0165,Approved
EXP01155,PROJ04777,Utilities,2025-08-11,121698,EMP0004,approved
EXP01156,PROJ00081,Labor,2024-08-23,207401,EMP0264,approved
EXP01157,PROJ00204,Transport,2025-02-28,37954,EMP0052,Approved
EXP01158,PROJ00883,Equipment,2025-03-11,21815,EMP0028,approved
EXP01159,PROJ03955,Equipment,2025-03-23,13018,EMP0150,Approved
EXP01160,PROJ00585,Materials,2024-10-02,108167,,Approved
EXP01161,PROJ00683,Utilities,2024-08-14,141585,EMP0168,Rejected
EXP01162,PROJ00414,Transport,2024-02-09,238448,EMP0300,approved
EXP01163,PROJ01879,Equipment,2025-02-09,42745,EMP0031,Rejected
EXP01164,PROJ03966,Marketing,2024-09-01,8468,EMP0290,approved
EXP01165,PROJ01166,Marketing,2024-04-22,116607,EMP0242,Rejected
EXP01166,PROJ03415,Equipment,2024-04-13,165526,EMP0055,approved
EXP01167,PROJ01352,Marketing,2024-07-26,201969,EMP0268,approved
EXP01168,PROJ04715,Utilities,2024-05-02,207849,EMP0216,Rejected
EXP01169,PROJ02196,Transport,2024-12-02,207293,EMP0078,Rejected
EXP01170,PROJ03444,Marketing,2024-04-01,204327,EMP0119,Pending
EXP01171,PROJ00353,Materials,2025-05-08,37023,EMP0258,Approved
EXP01172,PROJ04915,Equipment,2025-02-22,38767,EMP0167,approved
EXP01173,PROJ04190,Marketing,2025-06-02,55038,EMP0012,approved
EXP01174,PROJ04025,Equipment,2025-02-27,256455,EMP0118,Approved
EXP01175,PROJ03631,Equipment,2024-05-10,243443,EMP0195,Rejected
EXP01176,PROJ04759,Utilities,2024-08-12,279478,EMP0192,Pending
EXP01177,PROJ02082,Utilities,2025-01-10,241950,EMP0074,Approved
EXP01178,PROJ04091,Equipment,2025-08-02,175024,EMP0220,approved
EXP01179,PROJ01229,Equipment,2024-08-10,286409,EMP0232,approved
EXP01180,PROJ00670,Equipment,2025-02-01,174211,EMP0098,Pending
EXP01181,PROJ02867,Transport,2024-09-27,239174,EMP0150,Approved
EXP01182,PROJ03079,Transport,2025-08-06,260298,EMP0160,approved
EXP01183,PROJ03473,Transport,2025-06-15,245390,EMP0066,approved
EXP01184,PROJ01880,Utilities,2024-09-14,51786,EMP0210,Rejected
EXP01185,PROJ04400,Labor,2024-09-13,166394,EMP0262,Pending
EXP01186,PROJ01775,Marketing,2024-12-26,189698,EMP0266,Approved
EXP01187,PROJ04426,Marketing,2024-06-15,17543,EMP0261,approved
EXP01188,PROJ04622,Materials,2024-01-21,41019,EMP0189,approved
EXP01189,PROJ03843,Marketing,2024-12-14,4982,EMP0008,Pending
EXP01190,PROJ03294,Transport,2024-10-27,128532,EMP0099,Approved
EXP01191,PROJ02227,Equipment,2025-01-24,240567,EMP0020,approved
EXP01192,PROJ04807,Marketing,2024-09-14,220812,EMP0089,Pending
EXP01193,PROJ04363,Labor,2024-05-14,38374,EMP0018,Pending
EXP01194,PROJ02334,Transport,2025-05-11,192458,EMP0031,Rejected
EXP01195,PROJ00082,Utilities,2024-11-01,99738,EMP0185,Approved
EXP01196,PROJ04805,Labor,2024-04-11,200120,EMP0139,approved
EXP01197,PROJ01582,Marketing,2024-04-23,126816,EMP0006,Approved
EXP01198,PROJ01425,Equipment,2024-10-24,64288,EMP0089,Pending
EXP01199,PROJ01715,Labor,2024-06-08,282919,EMP0186,Pending
EXP01200,PROJ00841,Equipment,2025-04-09,168371,,Approved
EXP01201,PROJ02434,Equipment,2025-01-12,143927,EMP0032,Pending
EXP01202,PROJ02596,Equipment,2025-08-29,255189,EMP0288,approved
EXP01203,PROJ00402,Labor,2024-11-15,83849,EMP0182,approved
EXP01204,PROJ00023,Labor,2025-06-19,98891,EMP0020,approved
EXP01205,PROJ01588,Transport,2024-07-26,215276,EMP0213,Pending
EXP01206,PROJ04368,Utilities,2024-06-22,156752,EMP0004,approved
EXP01207,PROJ00661,Marketing,2024-12-15,264289,EMP0268,Approved
EXP01208,PROJ00713,Utilities,2025-04-09,74677,EMP0029,Pending
EXP01209,PROJ04817,Marketing,2025-01-06,119040,EMP0027,approved
EXP01210,PROJ04628,Equipment,2024-07-01,282937,EMP0055,approved
EXP01211,PROJ00481,Equipment,2024-12-30,94552,EMP0011,Approved
EXP01212,PROJ00529,Materials,2025-03-26,255674,EMP0218,Pending
EXP01213,PROJ00736,Equipment,2024-09-03,204573,EMP0242,Rejected
EXP01214,PROJ01390,Utilities,2025-01-04,65959,EMP0178,Pending
EXP01215,PROJ03492,Utilities,2024-09-02,201426,EMP0212,Rejected
EXP01216,PROJ01293,Equipment,2024-08-18,67611,EMP0053,Rejected
EXP01217,PROJ04443,Labor,2024-11-06,184814,EMP0081,Approved
EXP01218,PROJ00525,Labor,2024-09-19,242898,EMP0249,Rejected
EXP01219,PROJ01219,Equipment,2024-10-20,210989,EMP0069,approved
EXP01220,PROJ04613,Materials,2024-10-18,97779,EMP0208,Rejected
EXP01221,PROJ01985,Materials,2024-06-02,116237,EMP0117,Rejected
EXP01222,PROJ00254,Equipment,2024-12-07,221774,EMP0254,Rejected
EXP01223,PROJ01706,Transport,2024-10-29,210227,EMP0077,Pending
EXP01224,PROJ00232,Materials,2024-11-16,2001,EMP0160,approved
EXP01225,PROJ03687,Labor,2024-07-02,152217,EMP0163,Rejected
EXP01226,PROJ03620,Marketing,2024-06-15,291841,EMP0217,Approved
EXP01227,PROJ04564,Marketing,2024-08-01,273896,EMP0227,Approved
EXP01228,PROJ00827,Equipment,2024-06-29,98819,EMP0110,Approved
EXP01229,PROJ03048,Utilities,2024-06-05,62730,EMP0027,approved
EXP01230,PROJ00340,Labor,2025-01-22,37766,EMP0108,Pending
EXP01231,PROJ01217,Labor,2025-05-27,143381,EMP0045,approved
EXP01232,PROJ03774,Marketing,2024-12-20,219723,EMP0184,Rejected
EXP01233,PROJ04977,Utilities,2024-11-17,251415,EMP0229,Rejected
EXP01234,PROJ00859,Equipment,2024-11-03,89485,EMP0034,Rejected
EXP01235,PROJ03631,Materials,2024-12-16,141529,EMP0199,Rejected
EXP01236,PROJ01225,Utilities,2024-07-01,15960,EMP0115,Approved
EXP01237,PROJ04980,Marketing,2025-04-28,81445,EMP0291,Pending
EXP01238,PROJ01524,Materials,2025-03-30,116239,EMP0056,Rejected
EXP01239,PROJ02674,Labor,2025-02-10,138598,EMP0234,Pending
EXP01240,PROJ03536,Labor,2024-06-11,297977,,Pending
EXP01241,PROJ03596,Materials,2024-12-03,38898,EMP0079,approved
EXP01242,PROJ03212,Materials,2024-12-08,48220,EMP0048,Pending
EXP01243,PROJ01418,Equipment,2024-10-22,200120,EMP0280,approved
EXP01244,PROJ00765,Utilities,2024-10-06,134204,EMP0183,Approved
EXP01245,PROJ03965,Transport,2025-03-05,251135,EMP0004,Approved
EXP01246,PROJ02785,Labor,2024-11-24,152055,EMP0167,Approved
EXP01247,PROJ01870,Equipment,2025-03-24,47250,EMP0142,approved
EXP01248,PROJ04306,Utilities,2025-01-14,242306,EMP0037,Approved
EXP01249,PROJ04284,Transport,2024-06-21,95161,EMP0195,Approved
EXP01250,PROJ02017,Equipment,2025-06-29,249436,EMP0003,Pending
EXP01251,PROJ01900,Materials,2024-12-29,234261,EMP0230,approved
EXP01252,PROJ01512,Marketing,2025-03-12,278049,EMP0226,Pending
EXP01253,PROJ04975,Transport,2024-08-06,116730,EMP0015,Approved
EXP01254,PROJ02091,Utilities,2024-12-24,278568,EMP0259,Approved
EXP01255,PROJ02488,Labor,2025-08-08,120185,EMP0072,Approved
EXP01256,PROJ03257,Utilities,2024-10-20,40754,EMP0033,approved
EXP01257,PROJ02694,Materials,2024-07-13,167166,EMP0096,Rejected
EXP01258,PROJ01252,Transport,2024-11-09,219075,EMP0064,approved
EXP01259,PROJ00270,Marketing,2024-01-18,291064,EMP0254,Pending
EXP01260,PROJ00558,Utilities,2024-09-21,148925,EMP0236,approved
EXP01261,PROJ03349,Labor,2024-05-02,194455,EMP0052,approved
EXP01262,PROJ00833,Labor,2024-05-19,140700,EMP0220,Approved
EXP01263,PROJ04672,Equipment,2025-01-10,12422,EMP0205,Pending
EXP01264,PROJ01958,Labor,2025-02-06,40730,EMP0299,Pending
EXP01265,PROJ00710,Utilities,2024-09-03,98294,EMP0026,Pending
EXP01266,PROJ02648,Marketing,2025-01-04,170255,EMP0281,Approved
EXP01267,PROJ04758,Materials,2025-01-20,247764,EMP0081,Rejected
EXP01268,PROJ04416,Transport,2025-02-04,124024,EMP0076,Rejected
EXP01269,PROJ01254,Equipment,2025-03-22,278077,EMP0158,approved
EXP01270,PROJ00298,Utilities,2024-03-01,28145,EMP0024,Rejected
EXP01271,PROJ04242,Materials,2025-08-06,281972,EMP0089,Pending
EXP01272,PROJ00815,Labor,2024-11-24,15773,EMP0061,approved
EXP01273,PROJ00808,Materials,2024-01-31,165021,EMP0235,Rejected
EXP01274,PROJ02403,Marketing,2024-08-20,171280,EMP0237,Approved
EXP01275,PROJ01393,Equipment,2024-03-05,51604,EMP0157,Rejected
EXP01276,PROJ04369,Marketing,2024-11-03,103082,EMP0235,Rejected
EXP01277,PROJ04547,Utilities,2025-10-16,180430,EMP0111,approved
EXP01278,PROJ00733,Equipment,2024-04-26,35782,EMP0272,Pending
EXP01279,PROJ01405,Materials,2025-06-13,42709,EMP0147,Approved
EXP01280,PROJ01653,Materials,2024-05-19,26523,,Approved
EXP01281,PROJ00243,Labor,2024-12-11,192943,EMP0017,Rejected
EXP01282,PROJ04189,Labor,2025-02-21,155943,EMP0248,Approved
EXP01283,PROJ00454,Labor,2024-12-16,293780,EMP0286,Approved
EXP01284,PROJ00808,Equipment,2024-02-17,8071,EMP0009,Rejected
EXP01285,PROJ03102,Equipment,2024-04-23,62158,EMP0064,approved
EXP01286,PROJ00715,Utilities,2024-11-15,43748,EMP0098,Approved
EXP01287,PROJ01280,Labor,2024-10-25,37141,EMP0061,Approved
EXP01288,PROJ02866,Equipment,2024-06-19,153251,EMP0168,Pending
EXP01289,PROJ01486,Marketing,2025-05-09,298708,EMP0126,Pending
EXP01290,PROJ01631,Utilities,2024-08-23,145466,EMP0063,Approved
EXP01291,PROJ03710,Marketing,2024-09-29,113686,EMP0107,approved
EXP01292,PROJ00901,Transport,2024-11-25,170555,EMP0031,Pending
EXP01293,PROJ04551,Utilities,2024-03-12,270390,EMP0166,Approved
EXP01294,PROJ03934,Marketing,2024-11-09,287772,EMP0144,Pending
EXP01295,PROJ00061,Equipment,2024-10-03,103553,EMP0282,Pending
EXP01296,PROJ03001,Marketing,2024-12-31,48996,EMP0166,Pending
EXP01297,PROJ03116,Utilities,2025-04-22,23500,EMP0127,approved
EXP01298,PROJ02215,Marketing,2024-09-07,53355,EMP0016,Pending
EXP01299,PROJ02845,Materials,2025-01-13,214595,EMP0006,approved
EXP01300,PROJ02146,Transport,2024-10-26,112816,EMP0038,approved
EXP01301,PROJ04103,Equipment,2025-02-15,70050,EMP0263,Pending
EXP01302,PROJ02688,Utilities,2024-12-09,117946,EMP0005,Approved
EXP01303,PROJ01943,Transport,2025-04-21,23609,EMP0167,Rejected
EXP01304,PROJ04565,Materials,2025-04-08,105918,EMP0136,Approved
EXP01305,PROJ01147,Utilities,2024-06-28,127802,EMP0063,Pending
EXP01306,PROJ04199,Transport,2025-01-20,242794,EMP0123,Pending
EXP01307,PROJ01280,Equipment,2025-01-12,188041,EMP0083,Pending
EXP01308,PROJ01906,Transport,2024-12-20,284427,EMP0295,approved
EXP01309,PROJ01489,Labor,2024-12-17,270657,EMP0272,approved
EXP01310,PROJ01395,Marketing,2024-07-13,221028,EMP0133,Approved
EXP01311,PROJ00709,Transport,2024-10-30,208614,EMP0284,Pending
EXP01312,PROJ00127,Labor,2025-01-24,103559,EMP0161,Pending
EXP01313,PROJ03341,Labor,2024-10-11,266119,EMP0107,Approved
EXP01314,PROJ03263,Transport,2024-11-15,58669,EMP0049,Pending
EXP01315,PROJ01155,Materials,2024-08-24,20251,EMP0040,approved
EXP01316,PROJ00850,Materials,2025-05-24,145559,EMP0214,Pending
EXP01317,PROJ01608,Utilities,2024-11-30,276053,EMP0159,approved
EXP01318,PROJ02275,Equipment,2024-09-14,297608,EMP0088,Pending
EXP01319,PROJ03424,Equipment,2025-04-24,29005,EMP0185,approved
EXP01320,PROJ01156,Utilities,2025-06-10,24637,,approved
EXP01321,PROJ02890,Equipment,2024-05-28,42014,EMP0031,Approved
EXP01322,PROJ04281,Materials,2024-09-18,125744,EMP0097,Rejected
EXP01323,PROJ00809,Equipment,2025-03-15,243321,EMP0132,Pending
EXP01324,PROJ03672,Marketing,2025-05-25,147024,EMP0081,Pending
EXP01325,PROJ03407,Labor,2024-12-27,200161,EMP0273,approved
EXP01326,PROJ01459,Utilities,2025-07-30,196181,EMP0002,Approved
EXP01327,PROJ02705,Transport,2024-07-10,24096,EMP0242,approved
EXP01328,PROJ01384,Transport,2024-12-28,30703,EMP0250,Pending
EXP01329,PROJ03173,Equipment,2025-08-09,131009,EMP0008,Approved
EXP01330,PROJ01569,Transport,2024-11-07,130024,EMP0157,Approved
EXP01331,PROJ01323,Materials,2025-01-21,195332,EMP0286,approved
EXP01332,PROJ03098,Labor,2024-09-08,114948,EMP0016,Pending
EXP01333,PROJ00576,Materials,2025-06-10,244168,EMP0122,approved
EXP01334,PROJ01027,Materials,2025-04-28,286171,EMP0068,Rejected
EXP01335,PROJ03228,Equipment,2024-07-01,43064,EMP0056,Rejected
EXP01336,PROJ01566,Materials,2024-10-25,166392,EMP0025,approved
EXP01337,PROJ01944,Marketing,2024-08-12,231237,EMP0062,Pending
EXP01338,PROJ02346,Utilities,2025-01-20,5403,EMP0246,Approved
EXP01339,PROJ04091,Equipment,2025-03-25,167724,EMP0295,approved
EXP01340,PROJ01965,Utilities,2025-06-14,255904,EMP0046,approved
EXP01341,PROJ02235,Materials,2025-11-13,299274,EMP0231,approved
EXP01342,PROJ00566,Materials,2024-05-19,262648,EMP0277,approved
EXP01343,PROJ03500,Labor,2024-08-07,180411,EMP0231,Rejected
EXP01344,PROJ02254,Utilities,2025-08-25,78029,EMP0249,Rejected
EXP01345,PROJ02446,Labor,2024-04-16,176651,EMP0069,Approved
EXP01346,PROJ04626,Utilities,2024-10-31,206089,EMP0256,Rejected
EXP01347,PROJ01300,Marketing,2024-11-20,96938,EMP0233,Approved
EXP01348,PROJ00056,Transport,2024-10-26,105830,EMP0186,Rejected
EXP01349,PROJ02109,Utilities,2025-03-03,244657,EMP0086,Rejected
EXP01350,PROJ00468,Marketing,2025-05-28,179945,EMP0061,Pending
EXP01351,PROJ03986,Labor,2025-02-07,282182,EMP0042,Rejected
EXP01352,PROJ02767,Equipment,2024-12-10,193232,EMP0152,Rejected
EXP01353,PROJ01594,Equipment,2025-10-30,160903,EMP0219,Pending
EXP01354,PROJ00312,Materials,2025-08-09,205992,EMP0124,approved
EXP01355,PROJ00318,Marketing,2025-10-30,178642,EMP0276,Approved
EXP01356,PROJ02661,Materials,2025-02-15,144066,EMP0139,Pending
EXP01357,PROJ04364,Transport,2025-01-24,79752,EMP0191,Approved
EXP01358,PROJ01905,Marketing,2025-07-19,200614,EMP0183,approved
EXP01359,PROJ04031,Utilities,2025-08-02,79390,EMP0162,Approved
EXP01360,PROJ00412,Utilities,2025-02-13,208933,,Rejected
EXP01361,PROJ03915,Transport,2024-12-09,195706,EMP0087,Pending
EXP01362,PROJ00162,Transport,2024-04-06,2129,EMP0239,Pending
EXP01363,PROJ02164,Marketing,2024-12-01,40995,EMP0283,Rejected
EXP01364,PROJ01126,Equipment,2024-07-28,160157,EMP0122,Rejected
EXP01365,PROJ02682,Materials,2024-09-11,136697,EMP0251,Approved
EXP01366,PROJ00120,Utilities,2024-12-17,260715,EMP0091,Pending
EXP01367,PROJ02475,Materials,2025-02-24,180718,EMP0024,Pending
EXP01368,PROJ02029,Labor,2024-09-19,39306,EMP0133,approved
EXP01369,PROJ00186,Utilities,2024-05-17,207518,EMP0105,Approved
EXP01370,PROJ01713,Marketing,2025-03-15,245021,EMP0106,Approved
EXP01371,PROJ00784,Equipment,2024-07-25,35864,EMP0159,approved
EXP01372,PROJ03084,Transport,2025-08-03,288386,EMP0049,Rejected
EXP01373,PROJ03655,Utilities,2025-01-11,38440,EMP0276,Pending
EXP01374,PROJ00811,Equipment,2024-04-13,80727,EMP0083,Approved
EXP01375,PROJ03592,Marketing,2024-11-06,251551,EMP0128,Pending
EXP01376,PROJ03323,Transport,2025-06-11,250069,EMP0148,Approved
EXP01377,PROJ03675,Equipment,2025-06-04,36449,EMP0082,Rejected
EXP01378,PROJ04898,Equipment,2024-11-18,160600,EMP0246,Rejected
EXP01379,PROJ00209,Materials,2024-08-08,247916,EMP0078,Rejected
EXP01380,PROJ03227,Labor,2025-06-09,217416,EMP0019,approved
EXP01381,PROJ00675,Labor,2024-08-21,257469,EMP0216,Approved
EXP01382,PROJ00885,Equipment,2024-10-19,160513,EMP0191,Approved
EXP01383,PROJ04188,Equipment,2024-08-31,166386,EMP0147,Approved
EXP01384,PROJ00301,Materials,2024-04-18,128602,EMP0011,Pending
EXP01385,PROJ04979,Transport,2024-12-07,240600,EMP0202,Rejected
EXP01386,PROJ02399,Marketing,2024-12-31,14881,EMP0212,Pending
EXP01387,PROJ04660,Materials,2024-09-22,157687,EMP0227,Pending
EXP01388,PROJ04726,Equipment,2025-09-28,36466,EMP0197,approved
EXP01389,PROJ01688,Materials,2024-07-10,77756,EMP0075,Approved
EXP01390,PROJ04768,Utilities,2025-01-10,131338,EMP0223,Rejected
EXP01391,PROJ04706,Marketing,2025-02-16,124675,EMP0126,Rejected
EXP01392,PROJ01610,Labor,2024-06-14,150614,EMP0065,Rejected
EXP01393,PROJ01430,Transport,2024-10-14,246767,EMP0168,Rejected
EXP01394,PROJ03677,Marketing,2024-10-05,243854,EMP0230,Pending
EXP01395,PROJ04395,Transport,2024-05-10,132644,EMP0170,Approved
EXP01396,PROJ01706,Equipment,2024-10-15,203940,EMP0048,approved
EXP01397,PROJ02756,Utilities,2025-05-11,299352,EMP0253,Pending
EXP01398,PROJ04679,Equipment,2024-12-11,282940,EMP0282,Pending
EXP01399,PROJ04378,Equipment,2024-11-15,208864,EMP0274,Pending
EXP01400,PROJ03406,Labor,2024-11-26,240141,,Pending
EXP01401,PROJ04809,Utilities,2024-09-17,87558,EMP0012,approved
EXP01402,PROJ04815,Materials,2025-02-26,130378,EMP0055,Approved
EXP01403,PROJ02628,Equipment,2024-11-23,162550,EMP0273,approved
EXP01404,PROJ00260,Labor,2024-01-08,38301,EMP0091,Pending
EXP01405,PROJ04910,Transport,2025-01-30,222515,EMP0085,Pending
EXP01406,PROJ04517,Transport,2024-05-14,145042,EMP0023,Approved
EXP01407,PROJ01067,Transport,2025-08-28,108623,EMP0170,Rejected
EXP01408,PROJ00597,Labor,2024-05-10,10187,EMP0127,Pending
EXP01409,PROJ03266,Utilities,2025-02-10,198591,EMP0027,Pending
EXP01410,PROJ04090,Materials,2025-05-02,228148,EMP0204,approved
EXP01411,PROJ04703,Transport,2024-09-06,190993,EMP0134,Approved
EXP01412,PROJ04346,Transport,2024-10-06,16258,EMP0159,Approved
EXP01413,PROJ03753,Transport,2024-12-20,68136,EMP0251,Pending
EXP01414,PROJ01978,Materials,2025-05-24,41159,EMP0180,Approved
EXP01415,PROJ04964,Materials,2024-06-06,149677,EMP0265,Approved
EXP01416,PROJ02436,Materials,2025-01-16,2898,EMP0297,Pending
EXP01417,PROJ00149,Labor,2024-12-15,264930,EMP0095,Approved
EXP01418,PROJ00553,Equipment,2024-12-09,216740,EMP0189,Approved
EXP01419,PROJ03503,Utilities,2025-05-02,203106,EMP0247,Approved
EXP01420,PROJ03670,Transport,2025-05-22,100128,EMP0157,Rejected
EXP01421,PROJ01103,Utilities,2025-11-22,198691,EMP0275,Approved
EXP01422,PROJ01696,Transport,2024-02-04,24862,EMP0246,Rejected
EXP01423,PROJ02206,Materials,2024-11-30,52685,EMP0197,approved
EXP01424,PROJ02819,Transport,2024-05-26,134079,EMP0264,approved
EXP01425,PROJ01312,Materials,2025-02-24,120351,EMP0257,Approved
EXP01426,PROJ01695,Equipment,2024-02-12,38841,EMP0043,Pending
EXP01427,PROJ00196,Labor,2025-04-03,224773,EMP0005,Pending
EXP01428,PROJ04608,Transport,2024-12-25,118219,EMP0249,Pending
EXP01429,PROJ04467,Transport,2025-01-20,278074,EMP0282,Rejected
EXP01430,PROJ04862,Materials,2025-03-09,85987,EMP0218,Pending
EXP01431,PROJ03726,Transport,2024-03-28,236283,EMP0246,Pending
EXP01432,PROJ00236,Labor,2024-10-25,126364,EMP0116,Rejected
EXP01433,PROJ03633,Labor,2025-03-10,19928,EMP0048,Approved
EXP01434,PROJ00210,Marketing,2024-02-17,204587,EMP0253,Approved
EXP01435,PROJ01238,Marketing,2024-07-12,25143,EMP0106,Rejected
EXP01436,PROJ02331,Transport,2024-08-24,239569,EMP0291,Rejected
EXP01437,PROJ00760,Equipment,2025-03-20,217943,EMP0067,Approved
EXP01438,PROJ01194,Materials,2025-10-17,84683,EMP0121,Pending
EXP01439,PROJ01376,Labor,2025-03-07,140031,EMP0052,Approved
EXP01440,PROJ02175,Materials,2024-12-26,202242,,Approved
EXP01441,PROJ02693,Utilities,2024-08-10,214912,EMP0119,Rejected
EXP01442,PROJ00436,Utilities,2024-09-07,283493,EMP0087,Rejected
EXP01443,PROJ00864,Equipment,2024-11-15,285867,EMP0134,Pending
EXP01444,PROJ00399,Materials,2025-05-02,158966,EMP0110,Pending
EXP01445,PROJ00365,Utilities,2025-01-08,190539,EMP0201,Pending
EXP01446,PROJ04908,Materials,2025-03-02,61416,EMP0084,Approved
EXP01447,PROJ00160,Materials,2024-04-02,278481,EMP0222,Approved
EXP01448,PROJ02500,Transport,2024-11-11,115055,EMP0031,approved
EXP01449,PROJ04512,Materials,2025-05-30,192680,EMP0193,Rejected
EXP01450,PROJ01679,Transport,2024-09-05,41099,EMP0177,Approved
