order_id,project_id,customer_id,order_date,order_status,payment_status,total_amount
ORD02532,PROJ01267,CUS004229,2024-08-26,Shipped,paid,478151
ORD02533,PROJ02261,CUS000459,2024-11-25,Confirmed,Pending,402988
ORD02534,PROJ00108,CUS002998,2024-10-16,Shipped,paid,156148
ORD02535,PROJ02354,CUS004149,2024-12-01,Confirmed,paid,402570
ORD02536,PROJ01538,CUS001576,2025-05-03,Cancelled,Partial,464656
ORD02537,PROJ04334,CUS000811,2025-02-21,Shipped,Pending,486256
ORD02538,PROJ03173,CUS004938,2024-01-24,Confirmed,Partial,78544
ORD02539,PROJ00767,CUS003507,2025-01-19,Cancelled,Pending,104230
ORD02540,PROJ02835,CUS000202,2024-12-23,Shipped,Pending,283608
ORD02541,PROJ00539,CUS002629,2024-12-31,Shipped,paid,205712
ORD02542,PROJ02734,CUS000121,2024-09-13,Delivered,paid,418777
ORD02543,PROJ00628,CUS000951,2025-08-21,confirmed,Pending,409670
ORD02544,PROJ00016,CUS001331,2025-04-27,Shipped,Paid,302480
ORD02545,PROJ02091,CUS001017,2025-02-17,confirmed,Paid,194988
ORD02546,PROJ02996,CUS003602,2025-01-18,confirmed,Pending,74488
ORD02547,PROJ04240,CUS003503,2025-02-04,confirmed,Paid,323203
ORD02548,PROJ01383,CUS000657,2024-10-27,confirmed,Pending,493860
ORD02549,PROJ03453,CUS004668,2025-06-17,Cancelled,Pending,380030
ORD02550,PROJ01439,CUS001839,2024-08-18,Confirmed,paid,383897
ORD02551,PROJ04253,CUS001898,2024-05-05,Delivered,Pending,369998
ORD02552,PROJ00326,CUS004942,2024-11-15,Cancelled,Paid,356269
ORD02553,PROJ04812,CUS000792,2024-07-30,Shipped,Partial,150737
ORD02554,PROJ02537,CUS004409,2024-06-28,Shipped,Partial,340036
ORD02555,PROJ00325,CUS004197,2024-11-03,Cancelled,Pending,92450
ORD02556,PROJ01542,CUS003302,2025-03-16,Cancelled,Partial,42137
ORD02557,PROJ02474,CUS004936,2024-10-31,confirmed,paid,232418
ORD02558,PROJ01255,CUS001973,2024-09-29,Delivered,Pending,328367
ORD02559,PROJ03236,CUS002254,2024-06-13,Confirmed,paid,157883
ORD02560,PROJ03067,CUS004832,2025-06-21,confirmed,paid,335022
ORD02561,PROJ01736,CUS002344,2025-02-24,Delivered,Pending,451929
ORD02562,PROJ02134,CUS002776,2024-10-07,Shipped,paid,296219
ORD02563,PROJ00034,CUS004152,2024-07-30,Shipped,Pending,383849
ORD02564,PROJ03920,CUS001798,2024-12-29,Cancelled,Pending,288973
ORD02565,PROJ03446,CUS004826,2024-11-19,Confirmed,Partial,97235
ORD02566,PROJ03543,CUS000246,2024-07-29,confirmed,Paid,440486
ORD02567,PROJ03234,CUS003272,2024-08-03,Delivered,Paid,203787
ORD02568,PROJ03148,CUS004477,2025-02-21,Delivered,Paid,320107
ORD02569,PROJ03644,CUS004028,2024-10-15,Confirmed,Partial,223246
ORD02570,PROJ02614,CUS004200,2024-10-26,Confirmed,Pending,458629
ORD02571,PROJ02042,CUS003050,2024-12-25,Confirmed,Paid,488753
ORD02572,PROJ00462,CUS000772,2025-02-03,Cancelled,Paid,66577
ORD02573,PROJ02385,CUS003163,2025-11-29,Shipped,Partial,436065
ORD02574,PROJ00151,CUS003483,2024-12-30,Confirmed,Partial,159779
ORD02575,PROJ01105,CUS002481,2025-01-07,Confirmed,Paid,23512
ORD02576,PROJ02220,CUS001972,2024-02-29,confirmed,paid,252121
ORD02577,PROJ02418,CUS003129,2024-07-18,Delivered,Pending,307137
ORD02578,PROJ04886,CUS003043,2024-12-26,Confirmed,paid,75010
ORD02579,PROJ03146,CUS001254,2025-02-07,Confirmed,Partial,388131
ORD02580,PROJ01363,CUS003746,2025-02-04,Delivered,paid,337782
ORD02581,PROJ03807,CUS001528,2024-07-21,Confirmed,paid,273497
ORD02582,PROJ04935,CUS004463,2025-08-12,Cancelled,Paid,142471
ORD02583,PROJ03224,CUS003620,2024-08-27,confirmed,Paid,459538
ORD02584,PROJ04619,CUS002414,2024-07-15,Confirmed,paid,391728
ORD02585,PROJ03168,CUS001540,2025-04-14,Cancelled,Paid,456908
ORD02586,PROJ01220,CUS000431,2024-10-12,Confirmed,paid,267099
ORD02587,PROJ03096,CUS003643,2025-09-27,Cancelled,Partial,238626
ORD02588,PROJ04450,CUS003834,2024-05-09,confirmed,Pending,45500
ORD02589,PROJ02841,CUS001040,2024-07-22,Shipped,Paid,119892
ORD02590,PROJ01169,CUS003091,2024-08-03,Confirmed,Paid,51610
ORD02591,PROJ01698,CUS003756,2024-09-23,Cancelled,Partial,192935
ORD02592,PROJ01034,CUS003369,2025-04-20,Shipped,paid,357890
ORD02593,PROJ04966,CUS003814,2024-06-20,Shipped,Paid,130014
ORD02594,PROJ01470,CUS000463,2024-12-08,confirmed,Pending,183424
ORD02595,PROJ00990,CUS002561,2024-04-13,confirmed,Partial,215267
ORD02596,PROJ01419,CUS002215,2025-10-25,Confirmed,paid,22978
ORD02597,PROJ04986,CUS002698,2024-11-21,Delivered,Pending,205952
ORD02598,PROJ04170,CUS003860,2025-06-08,Delivered,Partial,420072
ORD02599,PROJ03659,CUS003881,2024-10-14,Cancelled,paid,286353
ORD02600,PROJ03189,CUS004244,2025-01-31,Cancelled,Paid,180960
ORD02601,PROJ00819,CUS003962,2024-10-15,Delivered,Pending,113710
ORD02602,PROJ00268,CUS003503,2024-11-29,Delivered,Paid,222142
ORD02603,PROJ00983,CUS000709,2024-11-11,Delivered,Paid,184312
ORD02604,PROJ04706,CUS003854,2025-05-24,Cancelled,Partial,409371
ORD02605,PROJ02309,CUS000823,2025-04-29,Cancelled,Partial,190839
ORD02606,PROJ00651,CUS000302,2024-09-01,Confirmed,paid,281533
ORD02607,PROJ02211,CUS000488,2025-01-21,Delivered,Partial,129658
ORD02608,PROJ03500,CUS001937,2024-10-03,Delivered,Paid,21960
ORD02609,PROJ02003,CUS002633,2024-12-30,Shipped,Partial,191586
ORD02610,PROJ02973,CUS003073,2025-01-23,Confirmed,Pending,446213
ORD02611,PROJ04232,CUS000238,2025-03-30,Delivered,paid,477391
ORD02612,PROJ01342,CUS000621,2025-01-01,Shipped,Partial,312066
ORD02613,PROJ04498,CUS003080,2024-10-02,Delivered,Pending,95962
ORD02614,PROJ04365,CUS004145,2024-11-06,Confirmed,Partial,290696
ORD02615,PROJ03590,CUS001143,2025-06-15,Cancelled,Paid,141858
ORD02616,PROJ04457,CUS001613,2025-07-20,Shipped,Pending,433250
ORD02617,PROJ00968,CUS004552,2025-09-02,confirmed,Partial,160240
ORD02618,PROJ03608,CUS003129,2025-07-19,Shipped,Pending,419209
ORD02619,PROJ02973,CUS002947,2025-01-27,Confirmed,Paid,488430
ORD02620,PROJ02763,CUS003377,2025-01-26,Confirmed,paid,303610
ORD02621,PROJ03650,CUS002227,2024-04-22,Confirmed,paid,166838
ORD02622,PROJ01690,CUS002329,2024-08-09,Shipped,Partial,452940
ORD02623,PROJ03303,CUS003666,2024-10-06,Delivered,Paid,482281
ORD02624,PROJ04972,CUS000321,2025-10-07,Shipped,Pending,198278
ORD02625,PROJ03543,CUS004539,2024-08-06,Shipped,Partial,73205
ORD02626,PROJ04028,CUS004586,2025-03-06,Confirmed,Partial,313005
ORD02627,PROJ04361,CUS002454,2024-01-26,confirmed,Paid,369161
ORD02628,PROJ02863,CUS002378,2024-10-19,Cancelled,Partial,282849
ORD02629,PROJ03181,CUS003992,2024-12-09,Shipped,Partial,472422
ORD02630,PROJ00717,CUS002738,2024-08-23,Delivered,Pending,487123
ORD02631,PROJ03590,CUS001327,2025-10-24,Cancelled,paid,384115
ORD02632,PROJ01522,CUS000752,2025-01-14,Cancelled,Partial,250385
ORD02633,PROJ01237,CUS004683,2024-08-08,Delivered,Paid,176424
ORD02634,PROJ02915,CUS002666,2025-11-19,Confirmed,paid,307947
ORD02635,PROJ00198,CUS001162,2025-08-02,Shipped,Pending,272871
ORD02636,PROJ01004,CUS001195,2025-03-24,Shipped,Partial,51138
ORD02637,PROJ02488,CUS001716,2024-08-18,Delivered,Paid,151127
ORD02638,PROJ01528,CUS003803,2024-06-23,Confirmed,Partial,111495
ORD02639,PROJ01860,CUS003974,2024-03-17,confirmed,paid,224228
ORD02640,PROJ01303,CUS002161,2025-01-19,Delivered,Partial,40799
ORD02641,PROJ04673,CUS000024,2025-06-22,Shipped,Paid,25605
ORD02642,PROJ04011,CUS002888,2024-03-13,Confirmed,paid,123843
ORD02643,PROJ01563,CUS001566,2025-04-15,Cancelled,Pending,269571
ORD02644,PROJ01453,CUS004336,2024-10-12,Cancelled,Pending,444251
ORD02645,PROJ01468,CUS002980,2025-01-01,Delivered,Pending,191743
ORD02646,PROJ04500,CUS003605,2024-12-10,Cancelled,paid,411197
ORD02647,PROJ03438,CUS004893,2024-05-12,Cancelled,Paid,69832
ORD02648,PROJ00510,CUS000451,2024-12-08,Delivered,Pending,247748
ORD02649,PROJ00076,CUS000720,2025-05-28,confirmed,paid,189222
ORD02650,PROJ02970,CUS004090,2024-10-27,confirmed,Partial,492992
ORD02651,PROJ03097,CUS001526,2025-09-06,Confirmed,Pending,58525
ORD02652,PROJ02833,CUS002867,2024-10-26,Cancelled,paid,222145
ORD02653,PROJ00659,CUS002205,2024-09-21,Shipped,paid,273706
ORD02654,PROJ04351,CUS002159,2025-07-19,confirmed,paid,143514
ORD02655,PROJ00704,CUS002956,2024-05-16,Delivered,Pending,499007
ORD02656,PROJ03702,CUS003994,2024-12-23,Shipped,paid,350830
ORD02657,PROJ00459,CUS002555,2024-10-12,confirmed,Partial,474927
ORD02658,PROJ03772,CUS003119,2025-02-12,Cancelled,Partial,16321
ORD02659,PROJ03867,CUS000317,2024-11-08,Delivered,Paid,366344
ORD02660,PROJ04074,CUS004490,2025-03-24,Delivered,paid,234222
ORD02661,PROJ04036,CUS000881,2024-03-02,Confirmed,Pending,114319
ORD02662,PROJ01715,CUS004588,2025-10-04,Shipped,Paid,138549
ORD02663,PROJ03121,CUS000118,2024-11-05,Delivered,Partial,490883
ORD02664,PROJ01055,CUS004399,2024-05-24,Delivered,Paid,319845
ORD02665,PROJ02009,CUS003937,2024-06-26,Shipped,paid,351799
ORD02666,PROJ02141,CUS002067,2024-08-17,Shipped,Partial,457390
ORD02667,PROJ04894,CUS001882,2024-10-04,Cancelled,Pending,73861
ORD02668,PROJ03676,CUS003265,2025-02-12,confirmed,Partial,225376
ORD02669,PROJ02044,CUS000981,2025-03-19,Cancelled,paid,493228
ORD02670,PROJ04699,CUS000432,2024-11-17,Cancelled,Partial,63917
ORD02671,PROJ01936,CUS003674,2025-05-09,Delivered,Paid,214086
ORD02672,PROJ03312,CUS000632,2024-10-06,Confirmed,Partial,284172
ORD02673,PROJ03592,CUS000109,2024-07-04,Confirmed,Pending,144120
ORD02674,PROJ03703,CUS001258,2025-05-07,Delivered,Paid,284512
ORD02675,PROJ00413,CUS000564,2024-11-30,Confirmed,Partial,20397
ORD02676,PROJ01801,CUS004460,2024-10-14,Delivered,Partial,306874
ORD02677,PROJ00040,CUS000679,2024-11-11,confirmed,Pending,28921
ORD02678,PROJ03081,CUS003552,2024-08-13,confirmed,Partial,41176
ORD02679,PROJ02644,CUS000153,2025-01-30,Delivered,Partial,279100
ORD02680,PROJ02785,CUS003416,2025-02-22,Delivered,Partial,359808
ORD02681,PROJ00025,CUS000356,2024-11-14,Confirmed,Pending,329663
ORD02682,PROJ03277,CUS000166,2025-07-01,Cancelled,Pending,381316
ORD02683,PROJ04421,CUS003869,2024-09-06,Confirmed,Paid,195412
ORD02684,PROJ00162,CUS004127,2025-02-07,Confirmed,Partial,324620
ORD02685,PROJ04760,CUS003134,2025-01-09,Shipped,paid,52408
ORD02686,PROJ02546,CUS003281,2024-07-26,Shipped,Partial,423848
ORD02687,PROJ02521,CUS001293,2025-01-27,Delivered,Pending,453877
ORD02688,PROJ04741,CUS002061,2024-06-26,Confirmed,Partial,212038
ORD02689,PROJ00425,CUS004778,2024-06-07,Shipped,Pending,498225
ORD02690,PROJ02509,CUS003516,2025-07-08,confirmed,Pending,237654
ORD02691,PROJ00679,CUS000445,2025-10-19,Confirmed,Pending,228245
ORD02692,PROJ04991,CUS004820,2025-03-14,Delivered,paid,162406
ORD02693,PROJ03097,CUS004903,2024-11-21,Cancelled,Paid,391785
ORD02694,PROJ04109,CUS004066,2024-09-14,Cancelled,Paid,369517
ORD02695,PROJ00075,CUS004013,2025-07-12,confirmed,Pending,255770
ORD02696,PROJ02067,CUS000017,2024-03-02,Shipped,Partial,238748
ORD02697,PROJ03145,CUS000271,2024-11-20,Cancelled,Paid,493746
ORD02698,PROJ02649,CUS004500,2025-09-23,Confirmed,Pending,193028
ORD02699,PROJ04836,CUS000188,2025-05-09,Shipped,Pending,384436
ORD02700,PROJ04972,CUS003565,2025-05-05,Delivered,Pending,284903
ORD02701,PROJ01963,CUS001761,2025-02-11,Delivered,Paid,260367
ORD02702,PROJ02722,CUS001682,2025-07-15,Delivered,Partial,325921
ORD02703,PROJ02173,CUS002049,2025-02-27,Cancelled,Paid,69240
ORD02704,PROJ04867,CUS004035,2025-01-28,Shipped,Partial,475351
ORD02705,PROJ02327,CUS000798,2024-07-31,Cancelled,Pending,333838
ORD02706,PROJ04179,CUS001451,2024-05-18,Shipped,paid,142145
ORD02707,PROJ00007,CUS003049,2024-06-28,Cancelled,Partial,468161
ORD02708,PROJ02968,CUS003875,2025-06-20,Confirmed,Pending,14038
ORD02709,PROJ01801,CUS004867,2024-07-28,Confirmed,Paid,314558
ORD02710,PROJ03834,CUS000018,2024-05-23,Cancelled,Pending,401780
ORD02711,PROJ03842,CUS003691,2024-09-15,Delivered,Paid,436305
ORD02712,PROJ01594,CUS000883,2025-09-27,Cancelled,Partial,314829
ORD02713,PROJ00903,CUS003358,2025-01-04,Delivered,Partial,171800
ORD02714,PROJ04260,CUS000354,2024-12-09,Cancelled,Pending,58488
ORD02715,PROJ01847,CUS001107,2025-01-09,Cancelled,Pending,192688
ORD02716,PROJ02310,CUS000480,2025-06-12,Delivered,Pending,23203
ORD02717,PROJ03055,CUS002340,2025-08-17,Cancelled,Partial,157044
ORD02718,PROJ03682,CUS001313,2024-11-25,Confirmed,Paid,248646
ORD02719,PROJ02881,CUS001353,2024-06-04,confirmed,Partial,15385
ORD02720,PROJ00271,CUS003992,2024-03-23,Cancelled,paid,49127
ORD02721,PROJ02314,CUS004373,2024-09-28,Confirmed,Partial,65103
ORD02722,PROJ03610,CUS002336,2025-02-17,Confirmed,Pending,28984
ORD02723,PROJ00854,CUS003661,2025-02-27,Shipped,paid,446153
ORD02724,PROJ01306,CUS004756,2024-11-08,Cancelled,paid,495216
ORD02725,PROJ04245,CUS001631,2025-04-17,Confirmed,Pending,164977
ORD02726,PROJ02149,CUS002228,2024-07-14,Confirmed,paid,398680
ORD02727,PROJ02978,CUS003343,2025-01-26,Confirmed,Pending,425442
ORD02728,PROJ00844,CUS003521,2024-07-30,Shipped,Paid,491469
ORD02729,PROJ03364,CUS000089,2025-09-09,Confirmed,Pending,246741
ORD02730,PROJ02990,CUS004874,2025-04-02,Shipped,Pending,342602
ORD02731,PROJ02264,CUS003577,2025-07-25,Shipped,paid,190002
ORD02732,PROJ03513,CUS003099,2025-01-17,Shipped,Pending,52686
ORD02733,PROJ02083,CUS004446,2025-05-09,confirmed,Partial,328326
ORD02734,PROJ00074,CUS002998,2025-03-23,confirmed,Partial,397535
ORD02735,PROJ01955,CUS003111,2025-01-11,Confirmed,paid,463561
ORD02736,PROJ00151,CUS001853,2025-04-02,confirmed,Paid,89943
ORD02737,PROJ04683,CUS001650,2025-08-25,Shipped,Paid,163650
ORD02738,PROJ01193,CUS002835,2024-11-30,confirmed,paid,211901
ORD02739,PROJ02296,CUS000276,2024-11-26,confirmed,Pending,383285
ORD02740,PROJ00061,CUS000201,2024-09-08,Cancelled,Partial,239051
ORD02741,PROJ03292,CUS003415,2025-05-06,Confirmed,paid,495092
ORD02742,PROJ02432,CUS003328,2024-03-29,Shipped,Pending,289813
ORD02743,PROJ02276,CUS001825,2024-06-19,Delivered,Partial,89674
ORD02744,PROJ02268,CUS000073,2024-04-07,confirmed,Paid,294794
ORD02745,PROJ04114,CUS003303,2024-10-31,confirmed,Pending,258024
ORD02746,PROJ00576,CUS003114,2025-01-15,confirmed,Partial,384822
ORD02747,PROJ02507,CUS003243,2024-08-12,confirmed,Partial,322500
ORD02748,PROJ04215,CUS001696,2025-01-06,confirmed,paid,59102
ORD02749,PROJ04511,CUS004977,2024-10-18,Shipped,Partial,193613
ORD02750,PROJ00800,CUS002511,2024-10-11,Shipped,paid,165248
ORD02751,PROJ00011,CUS001268,2025-02-17,confirmed,Pending,314873
ORD02752,PROJ03629,CUS000493,2024-10-08,Delivered,Pending,376463
ORD02753,PROJ04881,CUS003811,2024-04-30,Cancelled,Pending,248842
ORD02754,PROJ01241,CUS003738,2024-02-07,Cancelled,Pending,160842
ORD02755,PROJ00468,CUS002134,2025-08-22,Cancelled,Partial,425030
ORD02756,PROJ01787,CUS000732,2025-01-15,Shipped,paid,415540
ORD02757,PROJ04157,CUS004976,2025-09-29,confirmed,Partial,497518
ORD02758,PROJ02559,CUS002204,2024-12-15,Delivered,Pending,144510
ORD02759,PROJ02422,CUS003201,2024-04-26,Shipped,Paid,80019
ORD02760,PROJ02659,CUS000433,2025-01-07,confirmed,Partial,42115
ORD02761,PROJ02944,CUS004419,2024-07-19,Shipped,Pending,207282
ORD02762,PROJ01021,CUS000077,2025-03-08,Shipped,Pending,255000
ORD02763,PROJ00460,CUS000688,2025-05-09,Shipped,Partial,499664
ORD02764,PROJ00411,CUS000943,2024-07-26,Cancelled,Pending,291522
ORD02765,PROJ04550,CUS003593,2024-09-09,Cancelled,Partial,270632
ORD02766,PROJ02093,CUS000283,2024-12-19,Confirmed,Paid,385033
ORD02767,PROJ00016,CUS001129,2024-12-01,Delivered,Partial,227419
ORD02768,PROJ03171,CUS003005,2024-12-14,confirmed,Pending,102581
ORD02769,PROJ01815,CUS001826,2024-12-05,Confirmed,Paid,300290
ORD02770,PROJ04571,CUS003729,2024-06-02,Cancelled,Paid,50758
ORD02771,PROJ01206,CUS000918,2024-07-02,Shipped,paid,116802
ORD02772,PROJ01249,CUS003338,2024-07-02,Delivered,paid,325632
ORD02773,PROJ04496,CUS001813,2025-05-06,Shipped,paid,466296
ORD02774,PROJ01380,CUS001625,2024-01-06,Confirmed,Paid,335751
ORD02775,PROJ04902,CUS003243,2024-12-08,Shipped,paid,334578
ORD02776,PROJ03638,CUS003776,2024-06-29,Delivered,Pending,339584
ORD02777,PROJ03890,CUS004593,2024-11-21,Delivered,Partial,217725
ORD02778,PROJ02858,CUS003441,2025-01-04,Confirmed,Paid,91032
ORD02779,PROJ01588,CUS002443,2025-01-08,Delivered,Partial,74778
ORD02780,PROJ01267,CUS002068,2024-09-01,Shipped,paid,143720
ORD02781,PROJ03182,CUS002662,2024-09-02,Cancelled,paid,205935
ORD02782,PROJ00078,CUS001035,2024-12-01,confirmed,Paid,207648
ORD02783,PROJ03612,CUS001575,2024-03-09,Delivered,paid,351314
ORD02784,PROJ04480,CUS001502,2024-09-26,Shipped,Partial,197723
ORD02785,PROJ00397,CUS000151,2025-06-20,Delivered,Partial,262503
ORD02786,PROJ03687,CUS004123,2024-08-29,Delivered,Partial,312129
ORD02787,PROJ01238,CUS001948,2024-06-15,Cancelled,Partial,133038
ORD02788,PROJ01548,CUS001549,2024-11-11,Cancelled,Partial,458462
ORD02789,PROJ01206,CUS002110,2024-07-30,Confirmed,Pending,238605
ORD02790,PROJ01449,CUS003906,2025-04-12,Confirmed,Paid,451420
ORD02791,PROJ01263,CUS000084,2025-04-29,Delivered,paid,161879
ORD02792,PROJ04087,CUS001306,2024-08-26,Confirmed,paid,209753
ORD02793,PROJ01403,CUS004778,2024-12-02,Delivered,Partial,300314
ORD02794,PROJ00584,CUS004258,2024-06-19,Delivered,Paid,495218
ORD02795,PROJ01836,CUS002247,2024-10-06,Shipped,Pending,438760
ORD02796,PROJ02903,CUS004850,2024-11-10,Confirmed,Paid,345391
ORD02797,PROJ04861,CUS001925,2024-03-22,Cancelled,Pending,285017
ORD02798,PROJ00133,CUS000173,2024-12-19,Delivered,Partial,414126
ORD02799,PROJ00467,CUS000966,2024-10-20,Cancelled,paid,12294
ORD02800,PROJ02739,CUS003259,2025-05-13,Confirmed,Paid,478317
ORD02801,PROJ02172,CUS000816,2024-11-22,Delivered,paid,245005
ORD02802,PROJ04319,CUS002131,2024-11-17,Shipped,Partial,363373
ORD02803,PROJ00513,CUS001452,2024-04-11,Confirmed,paid,342804
ORD02804,PROJ01314,CUS000254,2025-03-07,confirmed,Paid,378186
ORD02805,PROJ03939,CUS002215,2024-04-14,Cancelled,Partial,38909
ORD02806,PROJ02173,CUS003019,2025-03-08,Confirmed,Partial,245126
ORD02807,PROJ00489,CUS000858,2024-07-19,Confirmed,paid,288761
ORD02808,PROJ03217,CUS002525,2025-02-02,Shipped,Pending,344594
ORD02809,PROJ01404,CUS002830,2024-09-08,Shipped,Pending,475526
ORD02810,PROJ02324,CUS002238,2024-10-14,Delivered,paid,75244
ORD02811,PROJ01501,CUS000380,2024-08-20,Shipped,Partial,356613
ORD02812,PROJ01782,CUS003542,2024-10-26,Confirmed,paid,192151
ORD02813,PROJ04309,CUS000206,2025-02-27,Shipped,Pending,127232
ORD02814,PROJ04029,CUS004064,2025-03-06,Cancelled,Pending,271715
ORD02815,PROJ02914,CUS002176,2025-02-03,Confirmed,Paid,110411
ORD02816,PROJ00776,CUS003314,2024-07-02,Confirmed,Partial,373909
ORD02817,PROJ03811,CUS003033,2024-02-03,Shipped,Pending,138684
ORD02818,PROJ04790,CUS002497,2025-10-26,confirmed,Paid,62476
ORD02819,PROJ01168,CUS000764,2024-09-29,Cancelled,Paid,236103
ORD02820,PROJ00886,CUS001562,2024-04-26,Cancelled,Pending,464677
ORD02821,PROJ02693,CUS001111,2024-09-21,Shipped,Pending,429166
ORD02822,PROJ00760,CUS000380,2025-01-21,Delivered,Partial,38500
ORD02823,PROJ03906,CUS002063,2025-02-15,Cancelled,Paid,310923
ORD02824,PROJ01633,CUS003587,2025-04-16,Delivered,paid,340189
ORD02825,PROJ03608,CUS002230,2025-02-14,Shipped,Partial,427816
ORD02826,PROJ04474,CUS004894,2025-04-20,confirmed,Pending,418383
ORD02827,PROJ04004,CUS002365,2024-04-02,Shipped,Partial,175273
ORD02828,PROJ04045,CUS003026,2024-05-12,Shipped,Paid,120142
ORD02829,PROJ04861,CUS004232,2024-05-13,confirmed,Pending,291760
ORD02830,PROJ01806,CUS001668,2024-03-04,Confirmed,Paid,200719
ORD02831,PROJ01031,CUS001914,2025-01-14,Confirmed,paid,483413
ORD02832,PROJ00331,CUS000998,2025-02-20,confirmed,Paid,191446
ORD02833,PROJ01188,CUS001711,2024-07-14,Cancelled,Pending,395108
ORD02834,PROJ01933,CUS000006,2025-02-11,Delivered,paid,163132
ORD02835,PROJ01249,CUS001127,2025-03-21,confirmed,Paid,485104
ORD02836,PROJ04084,CUS004518,2024-08-26,Cancelled,Partial,331794
ORD02837,PROJ00551,CUS004682,2025-04-06,Delivered,Paid,355002
ORD02838,PROJ04941,CUS003293,2024-10-15,Confirmed,Pending,173461
ORD02839,PROJ02003,CUS004949,2024-12-06,confirmed,Paid,444097
ORD02840,PROJ01915,CUS002573,2025-02-03,Confirmed,Pending,473234
ORD02841,PROJ01690,CUS001965,2024-12-20,Shipped,Partial,66094
ORD02842,PROJ00508,CUS000791,2024-12-17,Cancelled,Partial,479991
ORD02843,PROJ03813,CUS004441,2025-04-22,Confirmed,Partial,111049
ORD02844,PROJ02020,CUS003099,2024-05-20,Cancelled,Partial,8258
ORD02845,PROJ01533,CUS000393,2025-02-18,Shipped,Partial,322586
ORD02846,PROJ01323,CUS003590,2024-11-18,Cancelled,Paid,491132
ORD02847,PROJ03689,CUS003239,2025-11-20,Confirmed,Partial,161570
ORD02848,PROJ01364,CUS000225,2025-03-17,Confirmed,Pending,335844
ORD02849,PROJ01208,CUS002054,2025-03-30,Cancelled,Partial,178409
ORD02850,PROJ02115,CUS001333,2024-12-24,Cancelled,Partial,478615
ORD02851,PROJ04136,CUS003126,2025-09-23,Shipped,Paid,308964
ORD02852,PROJ00104,CUS000811,2024-10-22,confirmed,Pending,332100
ORD02853,PROJ03137,CUS000959,2025-04-05,Cancelled,Pending,87865
ORD02854,PROJ04811,CUS004707,2024-04-22,Delivered,Paid,263823
ORD02855,PROJ01429,CUS003514,2024-09-05,confirmed,Pending,277377
ORD02856,PROJ02691,CUS003625,2024-05-22,Cancelled,Pending,268209
ORD02857,PROJ03699,CUS004350,2025-01-11,confirmed,Pending,397724
ORD02858,PROJ00707,CUS000614,2024-04-09,Cancelled,Paid,93447
ORD02859,PROJ03867,CUS004996,2025-03-13,confirmed,Pending,200521
ORD02860,PROJ01349,CUS004008,2024-07-17,Delivered,paid,32963
ORD02861,PROJ02921,CUS001295,2024-09-18,Delivered,paid,352560
ORD02862,PROJ03396,CUS001064,2024-12-24,Cancelled,Partial,216652
ORD02863,PROJ04821,CUS003647,2025-07-12,Cancelled,Partial,178842
ORD02864,PROJ02648,CUS001981,2024-12-17,Confirmed,Pending,277742
ORD02865,PROJ03445,CUS001898,2025-07-26,Delivered,Partial,347616
ORD02866,PROJ00962,CUS003988,2025-08-13,Cancelled,Pending,173235
ORD02867,PROJ01662,CUS004810,2024-05-10,Shipped,Paid,116295
ORD02868,PROJ02777,CUS003959,2024-09-15,Confirmed,Partial,214382
ORD02869,PROJ03950,CUS003231,2024-12-15,Delivered,Paid,6965
ORD02870,PROJ02848,CUS003000,2024-12-11,Shipped,paid,299989
ORD02871,PROJ03517,CUS000378,2024-11-23,confirmed,paid,401643
ORD02872,PROJ03052,CUS003106,2024-10-14,Confirmed,Partial,235682
ORD02873,PROJ00362,CUS002886,2024-12-02,confirmed,Partial,186774
ORD02874,PROJ02680,CUS000949,2025-05-12,Confirmed,Paid,144626
ORD02875,PROJ01614,CUS002834,2024-02-01,Confirmed,Partial,128548
ORD02876,PROJ00860,CUS002494,2024-08-18,confirmed,Pending,266844
ORD02877,PROJ01957,CUS000106,2024-11-14,Confirmed,Partial,336416
ORD02878,PROJ04856,CUS000972,2024-10-12,Cancelled,Pending,348917
ORD02879,PROJ02907,CUS002143,2025-06-26,confirmed,Paid,225025
ORD02880,PROJ02340,CUS003131,2024-02-20,confirmed,paid,250816
