payment_id,order_id,payment_date,payment_method,amount_paid,payment_status
PAY02372,ORD08743,20-10-2025,Credit Card,113123,Partial
PAY02373,ORD01405,16-07-2025,Bank Transfer,158091,Paid
PAY02374,ORD01123,06-09-2025,Debit Card,323700,Partial
PAY02375,ORD06130,26-02-2025,Credit Card,430213,paid
PAY02376,ORD05129,18-06-2025,Credit Card,113240,paid
PAY02377,ORD01760,09-03-2025,Cash,481978,Partial
PAY02378,ORD08520,25-01-2025,Debit Card,295710,Pending
PAY02379,ORD09829,20-07-2025,UPI,181235,paid
PAY02380,ORD07771,28-07-2025,Bank Transfer,493876,Paid
PAY02381,ORD04890,14-07-2025,Bank Transfer,13461,Paid
PAY02382,ORD00680,06-10-2025,UPI,38076,Pending
PAY02383,ORD08123,18-04-2025,UPI,208913,Paid
PAY02384,ORD06014,06-10-2025,Cash,265748,Paid
PAY02385,ORD06743,21-10-2025,Debit Card,197228,Paid
PAY02386,ORD04783,04-01-2025,Credit Card,395344,paid
PAY02387,ORD08146,07-08-2025,Debit Card,72313,paid
PAY02388,ORD02430,02-08-2025,UPI,324142,Partial
PAY02389,ORD01156,05-06-2025,UPI,350586,Paid
PAY02390,ORD04222,27-07-2025,Debit Card,117586,paid
PAY02391,ORD06388,11-09-2025,Debit Card,454734,Pending
PAY02392,ORD02750,11-04-2025,Debit Card,68250,Paid
PAY02393,ORD02481,17-08-2025,Bank Transfer,395827,Partial
PAY02394,ORD08297,23-11-2025,UPI,232144,Pending
PAY02395,ORD05421,28-06-2025,Bank Transfer,367016,Pending
PAY02396,ORD01742,06-12-2025,Bank Transfer,266810,Pending
PAY02397,ORD04349,27-12-2025,UPI,497354,Pending
PAY02398,ORD05155,22-01-2025,Debit Card,275045,Partial
PAY02399,ORD03239,23-01-2025,Bank Transfer,439307,Partial
PAY02400,ORD00120,15-09-2025,Cash,436436,Pending
PAY02401,ORD01439,24-10-2025,Credit Card,407386,Paid
PAY02402,ORD05220,27-08-2025,Debit Card,26624,Paid
PAY02403,ORD09089,17-06-2025,UPI,444429,Pending
PAY02404,ORD02953,13-01-2025,UPI,233315,Partial
PAY02405,ORD06623,10-01-2025,Debit Card,287868,paid
PAY02406,ORD09804,24-03-2025,Cash,433187,Pending
PAY02407,ORD03855,14-11-2025,Credit Card,127453,Paid
PAY02408,ORD00655,13-05-2025,UPI,426049,paid
PAY02409,ORD00595,06-10-2025,Credit Card,231093,Pending
PAY02410,ORD07593,16-05-2025,Debit Card,61750,Partial
PAY02411,ORD03513,26-11-2025,UPI,417712,Partial
PAY02412,ORD09550,04-10-2025,Bank Transfer,12446,Pending
PAY02413,ORD05032,10-09-2025,UPI,319846,Paid
PAY02414,ORD06063,26-04-2025,Debit Card,189881,Pending
PAY02415,ORD00081,13-07-2025,UPI,415208,Paid
PAY02416,ORD01597,11-01-2025,Debit Card,394963,Paid
PAY02417,ORD09903,18-11-2025,Credit Card,247941,Paid
PAY02418,ORD02032,01-08-2025,UPI,450540,Partial
PAY02419,ORD01006,12-09-2025,Credit Card,401387,paid
PAY02420,ORD05451,22-05-2025,Debit Card,155077,paid
PAY02421,ORD02225,14-06-2025,Bank Transfer,182775,paid
PAY02422,ORD06703,05-10-2025,Bank Transfer,470696,Pending
PAY02423,ORD08307,21-12-2025,Debit Card,95967,Partial
PAY02424,ORD09536,26-02-2025,Debit Card,347654,Paid
PAY02425,ORD09407,26-10-2025,UPI,167267,Pending
PAY02426,ORD02087,17-07-2025,UPI,420285,Pending
PAY02427,ORD09482,13-05-2025,Cash,271332,Partial
PAY02428,ORD05894,15-07-2025,Debit Card,181332,paid
PAY02429,ORD04291,19-08-2025,Debit Card,109245,Partial
PAY02430,ORD06865,15-10-2025,UPI,130469,Partial
PAY02431,ORD02220,06-01-2025,Debit Card,345751,Pending
PAY02432,ORD04100,17-12-2025,Credit Card,81517,paid
PAY02433,ORD04639,10-03-2025,Debit Card,13778,Pending
PAY02434,ORD05366,09-03-2025,Cash,214567,Paid
PAY02435,ORD06913,11-09-2025,Bank Transfer,243886,paid
PAY02436,ORD08134,10-12-2025,UPI,286894,Pending
PAY02437,ORD02781,20-07-2025,Credit Card,496555,Partial
PAY02438,ORD09557,10-01-2025,Credit Card,250552,Pending
PAY02439,ORD08934,03-05-2025,Cash,229537,Partial
PAY02440,ORD06623,16-12-2025,UPI,387503,Partial
PAY02441,ORD07693,02-03-2025,Bank Transfer,342361,Pending
PAY02442,ORD01815,26-11-2025,Cash,213822,paid
PAY02443,ORD01495,04-07-2025,UPI,326676,Paid
PAY02444,ORD03815,19-08-2025,Debit Card,38064,Partial
PAY02445,ORD06136,24-09-2025,Debit Card,38884,Pending
PAY02446,ORD01090,07-03-2025,UPI,19474,Pending
PAY02447,ORD00245,23-08-2025,Cash,305551,Pending
PAY02448,ORD09070,13-05-2025,Cash,66875,Paid
PAY02449,ORD06690,13-06-2025,Credit Card,17347,Partial
PAY02450,ORD04875,21-08-2025,UPI,93350,Pending
PAY02451,ORD04180,13-03-2025,Credit Card,225229,Paid
PAY02452,ORD07696,28-12-2025,Debit Card,67048,Paid
PAY02453,ORD09607,05-01-2025,Bank Transfer,387734,paid
PAY02454,ORD01612,16-05-2025,Bank Transfer,44020,Partial
PAY02455,ORD03238,06-07-2025,Credit Card,340981,Partial
PAY02456,ORD06116,01-09-2025,Bank Transfer,394946,Paid
PAY02457,ORD02222,19-09-2025,UPI,126231,Pending
PAY02458,ORD09016,16-06-2025,Cash,91400,paid
PAY02459,ORD08985,12-07-2025,UPI,341384,Paid
PAY02460,ORD03692,11-05-2025,UPI,250431,Paid
PAY02461,ORD01118,15-08-2025,Debit Card,29224,Pending
PAY02462,ORD07000,14-09-2025,Debit Card,27142,Paid
PAY02463,ORD01441,17-08-2025,Credit Card,474427,paid
PAY02464,ORD07896,11-08-2025,Debit Card,169914,Paid
PAY02465,ORD09386,17-01-2025,Credit Card,455758,paid
PAY02466,ORD02384,25-10-2025,Bank Transfer,251191,paid
PAY02467,ORD07260,21-09-2025,Credit Card,449151,Pending
PAY02468,ORD03022,11-12-2025,Debit Card,358403,Partial
PAY02469,ORD04011,17-08-2025,Cash,294549,Pending
PAY02470,ORD05878,23-01-2025,UPI,378099,Pending
PAY02471,ORD01718,15-03-2025,UPI,333296,Partial
PAY02472,ORD05509,19-11-2025,UPI,75103,Paid
PAY02473,ORD07743,08-06-2025,Cash,230189,paid
PAY02474,ORD05723,17-04-2025,Bank Transfer,126183,Paid
PAY02475,ORD09992,06-02-2025,Credit Card,227556,Partial
PAY02476,ORD06422,24-12-2025,Bank Transfer,304280,paid
PAY02477,ORD07555,11-04-2025,Debit Card,423471,Pending
PAY02478,ORD00646,10-01-2025,Credit Card,286168,Partial
PAY02479,ORD01316,12-07-2025,UPI,272396,Partial
PAY02480,ORD04864,26-02-2025,Cash,404281,Partial
PAY02481,ORD02738,28-04-2025,Credit Card,413800,Paid
PAY02482,ORD00414,27-08-2025,UPI,170589,Paid
PAY02483,ORD02238,13-07-2025,Debit Card,272096,Partial
PAY02484,ORD09604,15-12-2025,Credit Card,142940,Paid
PAY02485,ORD04476,12-06-2025,UPI,61081,Paid
PAY02486,ORD07148,28-04-2025,Cash,496392,Pending
PAY02487,ORD00752,12-08-2025,Cash,19781,paid
PAY02488,ORD01711,04-02-2025,Debit Card,445949,Pending
PAY02489,ORD08319,13-05-2025,Bank Transfer,187263,paid
PAY02490,ORD00029,25-09-2025,Bank Transfer,242745,Paid
PAY02491,ORD04708,03-05-2025,Bank Transfer,72098,paid
PAY02492,ORD03013,01-05-2025,Bank Transfer,278571,paid
PAY02493,ORD07484,25-06-2025,Cash,151432,Paid
PAY02494,ORD07978,10-01-2025,UPI,148570,Pending
PAY02495,ORD02164,28-01-2025,UPI,132244,Pending
PAY02496,ORD00725,13-06-2025,Cash,16567,paid
PAY02497,ORD04027,23-01-2025,Bank Transfer,25514,Partial
PAY02498,ORD07449,15-06-2025,Bank Transfer,200139,Partial
PAY02499,ORD08958,16-02-2025,Cash,459680,Partial
PAY02500,ORD07822,12-05-2025,UPI,29118,Pending
PAY02501,ORD03069,28-11-2025,Credit Card,217208,Pending
PAY02502,ORD00312,27-11-2025,Debit Card,434271,Partial
PAY02503,ORD09530,13-04-2025,UPI,114539,Paid
PAY02504,ORD00899,06-04-2025,Debit Card,85971,paid
PAY02505,ORD02589,11-11-2025,UPI,357136,paid
PAY02506,ORD00711,15-04-2025,Debit Card,303997,Paid
PAY02507,ORD09304,04-04-2025,Credit Card,397198,Partial
PAY02508,ORD01749,26-01-2025,UPI,288254,Paid
PAY02509,ORD01896,15-02-2025,Debit Card,162687,Partial
PAY02510,ORD07187,20-10-2025,Credit Card,48545,Partial
PAY02511,ORD03040,01-05-2025,Cash,61884,Pending
PAY02512,ORD06718,11-06-2025,UPI,212793,paid
PAY02513,ORD04137,14-10-2025,Debit Card,232176,Paid
PAY02514,ORD01406,09-04-2025,Cash,406382,Partial
PAY02515,ORD08107,20-12-2025,Bank Transfer,258288,paid
PAY02516,ORD00512,17-04-2025,Cash,410451,paid
PAY02517,ORD00613,27-11-2025,Cash,64994,paid
PAY02518,ORD03172,28-11-2025,Credit Card,17989,paid
PAY02519,ORD00220,10-06-2025,UPI,11499,Partial
PAY02520,ORD07441,28-04-2025,Debit Card,425092,Partial
PAY02521,ORD05318,28-04-2025,Debit Card,163872,Partial
PAY02522,ORD05186,15-05-2025,Credit Card,89654,paid
PAY02523,ORD04267,06-10-2025,Debit Card,419096,Pending
PAY02524,ORD09045,01-08-2025,UPI,164685,Partial
PAY02525,ORD00804,22-06-2025,Bank Transfer,226236,Partial
PAY02526,ORD07039,03-11-2025,Debit Card,47309,Partial
PAY02527,ORD08634,17-08-2025,Cash,363575,Partial
PAY02528,ORD01867,18-11-2025,Bank Transfer,235190,Pending
PAY02529,ORD02654,16-06-2025,Debit Card,110910,Paid
PAY02530,ORD07931,03-10-2025,Bank Transfer,107851,Partial
PAY02531,ORD00259,26-07-2025,Cash,126163,Paid
PAY02532,ORD03395,01-01-2025,Debit Card,30520,Partial
PAY02533,ORD05153,05-09-2025,Cash,7312,Pending
PAY02534,ORD03572,10-06-2025,Cash,50090,Paid
PAY02535,ORD06881,28-05-2025,Cash,443470,Paid
PAY02536,ORD00741,10-07-2025,Cash,228224,Paid
PAY02537,ORD08565,07-01-2025,Credit Card,51892,Partial
PAY02538,ORD06139,22-10-2025,Bank Transfer,255715,paid
PAY02539,ORD06952,01-06-2025,Credit Card,232948,Partial
PAY02540,ORD03940,08-06-2025,Cash,366549,Partial
PAY02541,ORD06141,21-11-2025,Debit Card,175330,Paid
PAY02542,ORD08462,18-05-2025,Debit Card,149593,Pending
PAY02543,ORD08093,26-02-2025,Bank Transfer,433294,Partial
PAY02544,ORD02692,06-06-2025,Credit Card,52597,Partial
PAY02545,ORD01841,12-07-2025,Credit Card,132073,Partial
PAY02546,ORD08253,15-08-2025,Credit Card,256008,Paid
PAY02547,ORD04272,14-09-2025,UPI,342935,Partial
PAY02548,ORD08512,16-03-2025,Bank Transfer,450433,Paid
PAY02549,ORD07361,14-02-2025,Debit Card,24132,paid
PAY02550,ORD09654,12-02-2025,Bank Transfer,135499,Pending
PAY02551,ORD00460,13-10-2025,Bank Transfer,156134,Pending
PAY02552,ORD05571,08-03-2025,Credit Card,325100,paid
PAY02553,ORD05754,01-07-2025,Bank Transfer,373736,Partial
PAY02554,ORD09366,19-09-2025,UPI,381706,Pending
PAY02555,ORD01414,14-01-2025,Debit Card,453254,Partial
PAY02556,ORD04879,18-11-2025,Credit Card,157213,Partial
PAY02557,ORD02800,28-09-2025,Credit Card,55712,Paid
PAY02558,ORD00157,26-01-2025,Debit Card,332113,Partial
PAY02559,ORD03472,05-07-2025,Cash,255434,paid
PAY02560,ORD06688,17-03-2025,Bank Transfer,227676,Pending
PAY02561,ORD07138,13-10-2025,Debit Card,303822,Pending
PAY02562,ORD00104,04-10-2025,UPI,326820,Paid
PAY02563,ORD00523,10-02-2025,Credit Card,310349,Pending
PAY02564,ORD00826,05-08-2025,Bank Transfer,325262,Partial
PAY02565,ORD00504,06-08-2025,UPI,399579,paid
PAY02566,ORD02738,25-06-2025,Credit Card,20050,paid
PAY02567,ORD09446,09-01-2025,UPI,75821,Partial
PAY02568,ORD02109,10-04-2025,Credit Card,279034,Partial
PAY02569,ORD01083,25-12-2025,Debit Card,301651,Partial
PAY02570,ORD03920,21-10-2025,Cash,269716,Partial
PAY02571,ORD00631,08-07-2025,Bank Transfer,73054,paid
PAY02572,ORD01707,21-03-2025,Cash,404691,Partial
PAY02573,ORD08738,04-03-2025,Credit Card,22092,Pending
PAY02574,ORD02841,13-08-2025,Credit Card,250804,Paid
PAY02575,ORD02319,28-08-2025,Bank Transfer,194602,Partial
PAY02576,ORD00202,07-11-2025,UPI,315221,Paid
PAY02577,ORD01653,11-04-2025,UPI,397980,paid
PAY02578,ORD08572,08-02-2025,Bank Transfer,94276,Partial
PAY02579,ORD06586,15-04-2025,Cash,408593,Partial
PAY02580,ORD07974,28-05-2025,Credit Card,466751,Pending
PAY02581,ORD05577,23-06-2025,Credit Card,206514,Pending
PAY02582,ORD00912,06-12-2025,Credit Card,19036,Pending
PAY02583,ORD00895,12-03-2025,Debit Card,148458,paid
PAY02584,ORD08671,23-02-2025,UPI,286199,Pending
PAY02585,ORD03715,20-01-2025,UPI,319439,Paid
PAY02586,ORD00541,17-08-2025,Bank Transfer,404495,Pending
PAY02587,ORD00013,19-07-2025,Credit Card,349285,Partial
PAY02588,ORD02944,27-09-2025,Bank Transfer,491575,Pending
PAY02589,ORD07795,10-12-2025,Cash,441440,Paid
PAY02590,ORD01416,21-06-2025,Cash,270726,Pending
PAY02591,ORD05417,22-11-2025,Debit Card,291032,Paid
PAY02592,ORD03741,23-09-2025,Bank Transfer,177366,Pending
PAY02593,ORD09555,16-02-2025,Bank Transfer,398234,Partial
PAY02594,ORD07237,28-03-2025,Cash,238327,Partial
PAY02595,ORD05386,08-07-2025,UPI,285033,Pending
PAY02596,ORD07530,13-02-2025,Bank Transfer,111986,Pending
PAY02597,ORD05896,06-07-2025,UPI,88960,Paid
PAY02598,ORD01907,17-09-2025,Bank Transfer,494134,Partial
PAY02599,ORD04238,17-09-2025,UPI,264142,Paid
PAY02600,ORD09987,21-07-2025,Bank Transfer,131230,paid
PAY02601,ORD05183,21-04-2025,Debit Card,219472,paid
PAY02602,ORD01187,07-03-2025,Bank Transfer,45981,paid
PAY02603,ORD05720,20-11-2025,UPI,11396,Partial
PAY02604,ORD02956,09-03-2025,Credit Card,109411,paid
PAY02605,ORD02084,19-06-2025,UPI,437051,Partial
PAY02606,ORD01552,13-05-2025,Credit Card,126996,Pending
PAY02607,ORD05322,25-05-2025,Debit Card,311439,Partial
PAY02608,ORD03585,05-01-2025,Credit Card,10004,Paid
PAY02609,ORD03195,20-12-2025,Credit Card,140761,Paid
PAY02610,ORD02478,06-09-2025,UPI,450119,Partial
PAY02611,ORD04946,15-04-2025,UPI,153262,paid
PAY02612,ORD03277,22-09-2025,Credit Card,363346,Paid
PAY02613,ORD04432,17-04-2025,Bank Transfer,416977,Partial
PAY02614,ORD09893,26-08-2025,Debit Card,233776,Pending
PAY02615,ORD03131,03-12-2025,Bank Transfer,432414,Partial
PAY02616,ORD06427,28-09-2025,Debit Card,27901,Paid
PAY02617,ORD02615,10-01-2025,Bank Transfer,433081,paid
PAY02618,ORD02962,06-11-2025,UPI,304937,Partial
PAY02619,ORD08151,06-08-2025,Cash,237399,paid
PAY02620,ORD01816,23-08-2025,Bank Transfer,23364,Partial
PAY02621,ORD06610,19-07-2025,UPI,143906,Paid
PAY02622,ORD04329,27-06-2025,UPI,82950,paid
PAY02623,ORD04116,07-05-2025,Bank Transfer,115635,Pending
PAY02624,ORD04627,21-07-2025,Cash,346066,paid
PAY02625,ORD03728,18-09-2025,Credit Card,137984,Partial
PAY02626,ORD06551,26-05-2025,Bank Transfer,375870,Pending
PAY02627,ORD01395,26-12-2025,Debit Card,272351,Pending
PAY02628,ORD02674,26-08-2025,Debit Card,57117,Partial
PAY02629,ORD07762,19-10-2025,UPI,178139,Paid
PAY02630,ORD06118,03-03-2025,Credit Card,267883,Paid
PAY02631,ORD08130,24-05-2025,Bank Transfer,432906,Pending
PAY02632,ORD00210,20-07-2025,Bank Transfer,95135,Pending
PAY02633,ORD08886,21-09-2025,Credit Card,151099,Partial
PAY02634,ORD05651,14-05-2025,Cash,351229,Pending
PAY02635,ORD07379,11-02-2025,Debit Card,151271,Paid
PAY02636,ORD08967,15-05-2025,UPI,434537,Paid
PAY02637,ORD00043,05-08-2025,Cash,74098,Partial
PAY02638,ORD01365,22-04-2025,Bank Transfer,80745,paid
PAY02639,ORD05832,13-11-2025,UPI,129653,Pending
PAY02640,ORD03048,23-01-2025,Debit Card,223410,paid
PAY02641,ORD09093,08-01-2025,UPI,497495,Pending
PAY02642,ORD04537,10-04-2025,Credit Card,244041,Partial
PAY02643,ORD05584,13-08-2025,Credit Card,496002,paid
PAY02644,ORD05228,05-12-2025,Cash,274867,Pending
PAY02645,ORD03906,15-02-2025,Debit Card,54978,Partial
PAY02646,ORD01617,18-04-2025,Debit Card,346973,Pending
PAY02647,ORD07982,16-01-2025,Credit Card,141448,Pending
PAY02648,ORD03739,01-01-2025,Cash,497897,Paid
PAY02649,ORD01847,01-09-2025,Bank Transfer,17338,paid
PAY02650,ORD02234,27-02-2025,UPI,118765,Paid
PAY02651,ORD04788,28-04-2025,Bank Transfer,5953,Paid
PAY02652,ORD09462,11-06-2025,Bank Transfer,119513,Partial
PAY02653,ORD08321,22-06-2025,Cash,474161,Partial
PAY02654,ORD09568,09-12-2025,Bank Transfer,48877,Partial
PAY02655,ORD06483,13-10-2025,Bank Transfer,431292,paid
PAY02656,ORD05806,01-04-2025,Bank Transfer,464170,Pending
PAY02657,ORD03407,26-01-2025,UPI,461965,Paid
PAY02658,ORD07476,24-09-2025,Credit Card,172531,Partial
PAY02659,ORD03446,07-11-2025,Bank Transfer,348680,paid
PAY02660,ORD06317,03-07-2025,Cash,43162,Paid
PAY02661,ORD01767,16-05-2025,UPI,315265,paid
PAY02662,ORD07652,22-09-2025,Bank Transfer,364843,Pending
PAY02663,ORD07594,08-04-2025,Cash,402183,Paid
PAY02664,ORD08216,25-11-2025,Credit Card,149736,Partial
PAY02665,ORD04436,17-12-2025,Bank Transfer,397489,paid
PAY02666,ORD09579,24-03-2025,Bank Transfer,407871,Paid
PAY02667,ORD04753,27-04-2025,Cash,413999,Partial
PAY02668,ORD03699,21-09-2025,UPI,296334,Pending
PAY02669,ORD04296,20-06-2025,Bank Transfer,132190,paid
PAY02670,ORD00791,17-09-2025,Debit Card,68468,Paid
PAY02671,ORD05708,20-07-2025,UPI,455822,paid
PAY02672,ORD01562,12-02-2025,Credit Card,401120,paid
PAY02673,ORD06672,04-07-2025,Credit Card,429745,Pending
PAY02674,ORD01990,28-06-2025,Cash,148831,paid
PAY02675,ORD06049,25-05-2025,Credit Card,29990,Paid
PAY02676,ORD05080,01-06-2025,Debit Card,470650,Pending
PAY02677,ORD01359,13-12-2025,Bank Transfer,207424,Paid
PAY02678,ORD05767,20-11-2025,Cash,302421,Pending
PAY02679,ORD02716,28-09-2025,Cash,471372,Partial
PAY02680,ORD06185,15-02-2025,UPI,17492,Paid
PAY02681,ORD04612,14-05-2025,Bank Transfer,291311,Pending
PAY02682,ORD05821,15-06-2025,Bank Transfer,460547,Partial
PAY02683,ORD04564,15-08-2025,Cash,387171,paid
PAY02684,ORD09971,11-10-2025,Bank Transfer,160320,Paid
PAY02685,ORD07329,05-08-2025,UPI,74070,Pending
PAY02686,ORD08179,14-01-2025,Credit Card,235751,paid
PAY02687,ORD07137,06-01-2025,Debit Card,483911,Pending
PAY02688,ORD08319,20-04-2025,UPI,422796,Paid
PAY02689,ORD01937,12-03-2025,Cash,31030,paid
PAY02690,ORD00041,13-02-2025,Credit Card,52684,Partial
PAY02691,ORD01339,10-03-2025,Credit Card,233276,paid
PAY02692,ORD04919,17-05-2025,UPI,297980,Paid
PAY02693,ORD01626,05-08-2025,Debit Card,118909,Partial
PAY02694,ORD07906,18-04-2025,UPI,363575,Paid
PAY02695,ORD05109,05-05-2025,Credit Card,389377,Pending
PAY02696,ORD00207,22-09-2025,Cash,303209,Partial
PAY02697,ORD09506,21-06-2025,Cash,384681,Pending
PAY02698,ORD01233,13-09-2025,Credit Card,494747,paid
PAY02699,ORD00489,18-01-2025,Cash,48341,paid
PAY02700,ORD00448,11-01-2025,Credit Card,24404,paid
PAY02701,ORD00944,05-01-2025,Cash,74378,paid
PAY02702,ORD02028,02-09-2025,UPI,318915,Pending
PAY02703,ORD01076,23-08-2025,Bank Transfer,425777,Partial
PAY02704,ORD03893,22-04-2025,UPI,219058,Pending
PAY02705,ORD02792,06-05-2025,Cash,255908,Paid
PAY02706,ORD05944,21-04-2025,Bank Transfer,368051,paid
PAY02707,ORD02394,16-06-2025,UPI,424026,Partial
PAY02708,ORD09530,16-11-2025,Cash,377031,paid
PAY02709,ORD04070,06-02-2025,Cash,492201,Pending
PAY02710,ORD01123,21-03-2025,Credit Card,194596,Partial
PAY02711,ORD00070,07-05-2025,Cash,262234,Pending
PAY02712,ORD01008,24-06-2025,UPI,447460,Pending
PAY02713,ORD06202,25-05-2025,Debit Card,54078,Partial
PAY02714,ORD07402,23-06-2025,Debit Card,458437,Partial
PAY02715,ORD03216,15-05-2025,Bank Transfer,334084,Partial
PAY02716,ORD07043,18-03-2025,Cash,370798,Paid
PAY02717,ORD06931,17-07-2025,Debit Card,276210,Partial
PAY02718,ORD08036,15-03-2025,UPI,384456,paid
PAY02719,ORD04620,26-12-2025,Bank Transfer,251030,Paid
PAY02720,ORD08735,22-01-2025,Cash,258655,Partial
PAY02721,ORD04013,08-09-2025,UPI,310127,Pending
PAY02722,ORD02802,13-11-2025,Bank Transfer,416153,Partial
PAY02723,ORD05035,10-06-2025,Bank Transfer,130907,Pending
PAY02724,ORD02008,22-08-2025,Credit Card,247188,Pending
PAY02725,ORD07162,21-02-2025,Debit Card,289591,paid
PAY02726,ORD04001,07-04-2025,Credit Card,259247,Partial
PAY02727,ORD08026,18-12-2025,UPI,374560,Paid
PAY02728,ORD04004,18-03-2025,Bank Transfer,18865,Partial
PAY02729,ORD02073,18-06-2025,Cash,220059,Pending
PAY02730,ORD02081,26-07-2025,Cash,186200,paid
PAY02731,ORD09527,15-09-2025,Bank Transfer,14588,Paid
PAY02732,ORD02239,10-09-2025,Bank Transfer,392225,Pending
PAY02733,ORD01418,17-03-2025,Debit Card,473767,Partial
PAY02734,ORD02793,02-06-2025,Cash,104508,Paid
PAY02735,ORD01170,06-04-2025,Credit Card,16828,Pending
PAY02736,ORD08967,17-08-2025,Credit Card,34624,Pending
PAY02737,ORD08014,21-09-2025,Credit Card,493915,Partial
PAY02738,ORD06933,09-01-2025,UPI,331761,Pending
PAY02739,ORD06240,21-10-2025,Cash,490087,Partial
PAY02740,ORD08239,22-07-2025,Cash,397702,Pending
PAY02741,ORD07296,11-06-2025,Cash,97054,Paid
PAY02742,ORD01348,28-05-2025,Cash,294314,paid
PAY02743,ORD00450,01-06-2025,UPI,313529,Pending
PAY02744,ORD05637,26-11-2025,Credit Card,157332,Pending
PAY02745,ORD03897,17-02-2025,UPI,152883,Partial
PAY02746,ORD04859,04-03-2025,UPI,418971,Partial
PAY02747,ORD09282,16-05-2025,Bank Transfer,69654,paid
PAY02748,ORD02422,27-08-2025,Bank Transfer,19025,paid
PAY02749,ORD07965,26-05-2025,Credit Card,84631,paid
PAY02750,ORD08458,09-12-2025,UPI,386638,paid
PAY02751,ORD01835,22-06-2025,Credit Card,344393,Paid
PAY02752,ORD05293,07-02-2025,Debit Card,338060,Pending
PAY02753,ORD03788,17-10-2025,Debit Card,486294,Pending
PAY02754,ORD09587,16-11-2025,Cash,33368,Paid
PAY02755,ORD03803,04-09-2025,Cash,280504,Partial
PAY02756,ORD05066,17-06-2025,Cash,246202,paid
PAY02757,ORD06610,28-05-2025,Credit Card,436933,paid
PAY02758,ORD05125,14-07-2025,Cash,364447,Pending
PAY02759,ORD09216,10-09-2025,Debit Card,277002,Partial
PAY02760,ORD01381,08-08-2025,UPI,112643,Partial
PAY02761,ORD02561,19-02-2025,UPI,46935,Partial
PAY02762,ORD01598,04-10-2025,UPI,74673,paid
PAY02763,ORD02154,05-07-2025,Bank Transfer,405049,paid
PAY02764,ORD04018,03-12-2025,UPI,35769,Partial
PAY02765,ORD05661,09-05-2025,Credit Card,166811,Paid
PAY02766,ORD09980,03-07-2025,Debit Card,111964,Pending
PAY02767,ORD00095,13-09-2025,Bank Transfer,288152,Partial
PAY02768,ORD02895,04-08-2025,Bank Transfer,114527,Paid
PAY02769,ORD02578,11-01-2025,Bank Transfer,92718,Pending
PAY02770,ORD02812,16-06-2025,Credit Card,408729,paid
PAY02771,ORD02042,14-06-2025,Cash,441543,Partial
PAY02772,ORD08335,10-02-2025,Credit Card,85079,Partial
PAY02773,ORD00169,23-04-2025,UPI,335292,paid
PAY02774,ORD02014,02-10-2025,Debit Card,348501,paid
PAY02775,ORD05668,28-11-2025,Cash,200726,Paid
PAY02776,ORD00093,25-01-2025,Debit Card,172580,Pending
PAY02777,ORD04385,18-03-2025,Bank Transfer,487610,Paid
PAY02778,ORD04489,13-01-2025,Debit Card,249908,Paid
PAY02779,ORD09206,04-01-2025,Bank Transfer,471008,Pending
PAY02780,ORD09514,18-02-2025,Cash,220163,Pending
PAY02781,ORD04415,19-02-2025,Cash,97511,Partial
PAY02782,ORD00918,13-03-2025,UPI,214396,paid
PAY02783,ORD08624,08-05-2025,Bank Transfer,191500,paid
PAY02784,ORD04029,18-07-2025,Credit Card,208365,Pending
