product_id,category_id,supplier_id,product_name,material_type,cost_price,selling_price,status
PRD01910,CAT019,SUP0392,Product 1910,Laminate,24101,26337,active
PRD01911,CAT037,SUP0202,Product 1911,Laminate,32858,37409,Discontinued
PRD01912,CAT017,SUP0247,Product 1912,Laminate,33216,42723,active
PRD01913,CAT013,SUP0225,Product 1913,Glass,27009,41817,Active
PRD01914,CAT012,SUP0100,Product 1914,Marble,28375,37682,Active
PRD01915,CAT028,SUP0359,Product 1915,Laminate,17121,20791,active
PRD01916,CAT034,SUP0278,Product 1916,Glass,27817,38273,Discontinued
PRD01917,CAT012,SUP0432,Product 1917,Plywood,36067,43206,Discontinued
PRD01918,CAT020,SUP0330,Product 1918,Wood,17871,25924,Active
PRD01919,CAT032,SUP0362,Product 1919,Steel,5627,7431,active
PRD01920,CAT020,SUP0218,Product 1920,Laminate,26116,37617,Active
PRD01921,CAT039,SUP0447,Product 1921,Steel,38761,43241,active
PRD01922,CAT020,SUP0166,Product 1922,Wood,22477,23186,active
PRD01923,CAT009,SUP0216,Product 1923,Steel,6334,11276,active
PRD01924,CAT006,SUP0320,Product 1924,Plywood,32830,37158,Discontinued
PRD01925,CAT028,SUP0280, Product 1925,Steel,10567,14495,active
PRD01926,CAT035,SUP0445,Product 1926,Steel,49908,61738,Active
PRD01927,CAT034,SUP0049,Product 1927,Plywood,42727,46149,active
PRD01928,CAT014,SUP0225,Product 1928,Steel,1114,5133,Active
PRD01929,CAT029,SUP0386,Product 1929,Plywood,10933,22051,Discontinued
PRD01930,CAT026,SUP0145,Product 1930,Glass,28051,40494,Discontinued
PRD01931,CAT030,SUP0244,Product 1931,Glass,25945,36487,Active
PRD01932,CAT019,SUP0383,Product 1932,Laminate,34617,47026,active
PRD01933,CAT019,SUP0350,Product 1933,Plywood,21066,30625,Active
PRD01934,CAT015,SUP0107,Product 1934,Wood,6179,6966,Discontinued
PRD01935,CAT025,SUP0033,Product 1935,Marble,40026,51714,Active
PRD01936,CAT017,SUP0088,Product 1936,Marble,3208,15092,active
PRD01937,CAT029,SUP0261,Product 1937,Steel,43150,46325,Active
PRD01938,CAT008,SUP0437,Product 1938,Steel,5901,6949,Active
PRD01939,CAT015,SUP0421,Product 1939,Wood,7666,21625,Discontinued
PRD01940,CAT028,SUP0411,Product 1940,Glass,18578,27027,active
PRD01941,CAT023,SUP0011,Product 1941,Laminate,9350,18340,Discontinued
PRD01942,CAT027,SUP0235,Product 1942,Marble,17061,23925,active
PRD01943,CAT032,SUP0203,Product 1943,Glass,39760,44996,Discontinued
PRD01944,CAT002,SUP0311,Product 1944,Steel,26869,28982,active
PRD01945,CAT029,SUP0497,Product 1945,Steel,17717,24983,Active
PRD01946,CAT037,SUP0176,Product 1946,Marble,47278,59609,Discontinued
PRD01947,CAT008,SUP0194,Product 1947,Plywood,48464,54921,active
PRD01948,CAT019,SUP0054,Product 1948,Plywood,22425,24067,Discontinued
PRD01949,CAT019,SUP0163,Product 1949,Laminate,9082,10716,active
PRD01950,CAT032,SUP0455,Product 1950,Steel,31826,41902,Discontinued
PRD01951,CAT021,SUP0197,Product 1951,Plywood,28955,35111,active
PRD01952,CAT006,SUP0487,Product 1952,Plywood,23366,35109,active
PRD01953,CAT036,SUP0278,Product 1953,Wood,33446,44952,active
PRD01954,CAT008,SUP0171,Product 1954,Laminate,15368,25251,active
PRD01955,CAT032,SUP0337,Product 1955,Steel,25982,30471,Discontinued
PRD01956,CAT020,SUP0144,Product 1956,Plywood,18791,31640,Discontinued
PRD01957,CAT017,SUP0395,Product 1957,Glass,33515,35131,active
PRD01958,CAT009,SUP0058,Product 1958,Plywood,36935,48406,Active
PRD01959,CAT033,SUP0068,Product 1959,Wood,26221,30704,active
PRD01960,CAT011,SUP0036,Product 1960,Steel,38200,51260,active
PRD01961,CAT025,SUP0144,Product 1961,Marble,32612,46565,active
PRD01962,CAT001,SUP0481,Product 1962,Plywood,17267,20142,Active
PRD01963,CAT040,SUP0185,Product 1963,Laminate,15502,29492,Active
PRD01964,CAT040,SUP0175,Product 1964,Glass,38857,49439,active
PRD01965,CAT039,SUP0056,Product 1965,Glass,48669,49703,Active
PRD01966,CAT019,SUP0193,Product 1966,Steel,31096,44985,Discontinued
PRD01967,CAT039,SUP0124,Product 1967,Laminate,23398,32870,Discontinued
PRD01968,CAT027,SUP0105,Product 1968,Marble,29356,34841,Active
PRD01969,CAT014,SUP0388,Product 1969,Steel,32640,46285,active
PRD01970,CAT020,SUP0349,Product 1970,Steel,28958,35252,Discontinued
PRD01971,CAT002,SUP0019,Product 1971,Marble,48083,49199,Active
PRD01972,CAT004,SUP0048,Product 1972,Laminate,30893,39301,active
PRD01973,CAT010,SUP0474,Product 1973,Laminate,15947,28710,active
PRD01974,CAT007,SUP0436,Product 1974,Steel,26531,27649,active
PRD01975,CAT001,SUP0341,Product 1975,Laminate,555,11407,Active
PRD01976,CAT007,SUP0290,Product 1976,Glass,28314,42168,Active
PRD01977,CAT025,SUP0240,Product 1977,Steel,34223,40479,Active
PRD01978,CAT005,SUP0057,Product 1978,Wood,36392,50896,Discontinued
PRD01979,CAT019,SUP0251,Product 1979,Wood,20738,29572,Active
PRD01980,CAT003,SUP0217, Product 1980,Glass,6032,7711,Active
PRD01981,CAT011,SUP0376,Product 1981,Laminate,38068,47236,Active
PRD01982,CAT019,SUP0022,Product 1982,Steel,38731,45850,Discontinued
PRD01983,CAT007,SUP0340,Product 1983,Wood,49822,54418,Discontinued
PRD01984,CAT007,SUP0062,Product 1984,Steel,14107,26009,Active
PRD01985,CAT012,SUP0275,Product 1985,Steel,27842,28818,Discontinued
PRD01986,CAT017,SUP0436,Product 1986,Steel,43437,47697,active
PRD01987,CAT013,SUP0481,Product 1987,Laminate,6130,13272,Discontinued
PRD01988,CAT011,SUP0359,Product 1988,Glass,37219,42354,active
PRD01989,CAT033,SUP0175,Product 1989,Marble,4580,6387,Active
PRD01990,CAT015,SUP0166,Product 1990,Marble,10297,18761,active
PRD01991,CAT026,SUP0183,Product 1991,Wood,42682,54337,Active
PRD01992,CAT014,SUP0476,Product 1992,Wood,22790,26774,Active
PRD01993,CAT021,SUP0487,Product 1993,Plywood,16830,31735,Discontinued
PRD01994,CAT031,SUP0366,Product 1994,Laminate,29448,34322,Discontinued
PRD01995,CAT008,SUP0302,Product 1995,Laminate,43385,55028,Active
PRD01996,CAT008,SUP0062,Product 1996,Laminate,35335,40487,Discontinued
PRD01997,CAT026,SUP0414,Product 1997,Marble,6351,19555,Discontinued
PRD01998,CAT030,SUP0388,Product 1998,Glass,38057,43076,Active
PRD01999,CAT038,SUP0490,Product 1999,Glass,6098,7066,Active
PRD02000,CAT019,SUP0143,Product 2000,Marble,40979,43454,active
